hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,auc,dataset,mpwmutualinf,varOfDists,knn5auc,knn9auc,knn15auc,knnsqrtauc,knn5a3auc,knn5a5auc,knn5a9auc,knn5asqrtauc,pxauc,px2auc,px3auc,px4auc,px5auc,pxvitaauc,aranks,total,acount,Column1,Column2
32,8,3,relu,Dense,1024,16,0.1,2,0.031657356,0.112905392,0.221910026,0.91873414,0.986486486,0.207190161,0.05,4,svae,0.578080119,pendigits,0.971843699,46.51029394,0.907036296,0.921323035,0.932112374,0.943714586,0.995156922,0.994554099,0.993229766,0.971865405,0.66452377,0.815234691,0.344521994,0.0784191,0.343029451,0.917715488,"[2161, 2129]",2165,1057,0.917715488,Vita
32,8,3,relu,Dense,1024,16,0.1,3,0.092057762,0.112905392,0.221910026,0.91873414,0.986486486,0.207190161,0.05,4,svae,0.605877441,pendigits,0.971843699,46.51029394,0.907036296,0.921323035,0.932112374,0.943714586,0.995156922,0.994554099,0.993229766,0.971865405,0.66452377,0.815234691,0.344521994,0.0784191,0.343029451,0.917715488,"[2076, 1997, 2091]",2165,1057,0.917715488,Vita
32,8,3,relu,Dense,1024,16,0.1,4,0.104035874,0.112905392,0.221910026,0.91873414,0.986486486,0.207190161,0.05,4,svae,0.628770207,pendigits,0.971843699,46.51029394,0.907036296,0.921323035,0.932112374,0.943714586,0.995156922,0.994554099,0.993229766,0.971865405,0.66452377,0.815234691,0.344521994,0.0784191,0.343029451,0.917715488,"[2051, 2060, 2136, 2027]",2165,1057,0.917715488,Vita
32,8,3,relu,Dense,1024,16,0.1,5,0.12920354,0.112905392,0.221910026,0.91873414,0.986486486,0.207190161,0.05,4,svae,0.673948219,pendigits,0.971843699,46.51029394,0.907036296,0.921323035,0.932112374,0.943714586,0.995156922,0.994554099,0.993229766,0.971865405,0.66452377,0.815234691,0.344521994,0.0784191,0.343029451,0.917715488,"[2030, 2119, 2092, 2033, 1950]",2165,1057,0.917715488,Vita
32,8,3,relu,Dense,1024,16,0.1,1,0.064102564,0.09641134,0.254388949,0.77389861,1,0.187322611,0.01,4,svae,0.564171639,pendigits,0.953005006,68.16721716,0.985592867,0.988726523,0.988157854,0.969670138,0.994443951,0.994221094,0.993037648,0.972111316,0.700806724,0.84978517,0.311609213,0.049305985,0.312197521,0.951857823,[2160],2165,1057,0.951857823,Vita
32,8,3,relu,Dense,1024,16,0.1,2,0.127546501,0.09641134,0.254388949,0.77389861,1,0.187322611,0.01,4,svae,0.618537582,pendigits,0.953005006,68.16721716,0.985592867,0.988726523,0.988157854,0.969670138,0.994443951,0.994221094,0.993037648,0.972111316,0.700806724,0.84978517,0.311609213,0.049305985,0.312197521,0.951857823,"[2164, 2086]",2165,1057,0.951857823,Vita
32,8,3,relu,Dense,1024,16,0.1,3,0.134038801,0.09641134,0.254388949,0.77389861,1,0.187322611,0.01,4,svae,0.635650588,pendigits,0.953005006,68.16721716,0.985592867,0.988726523,0.988157854,0.969670138,0.994443951,0.994221094,0.993037648,0.972111316,0.700806724,0.84978517,0.311609213,0.049305985,0.312197521,0.951857823,"[2160, 2107, 2057]",2165,1057,0.951857823,Vita
32,8,3,relu,Dense,1024,16,0.1,4,0.150218341,0.09641134,0.254388949,0.77389861,1,0.187322611,0.01,4,svae,0.64326059,pendigits,0.953005006,68.16721716,0.985592867,0.988726523,0.988157854,0.969670138,0.994443951,0.994221094,0.993037648,0.972111316,0.700806724,0.84978517,0.311609213,0.049305985,0.312197521,0.951857823,"[2041, 2150, 2044, 2134]",2165,1057,0.951857823,Vita
32,8,3,relu,Dense,1024,16,0.1,5,0.170984456,0.09641134,0.254388949,0.77389861,1,0.187322611,0.01,4,svae,0.648180943,pendigits,0.953005006,68.16721716,0.985592867,0.988726523,0.988157854,0.969670138,0.994443951,0.994221094,0.993037648,0.972111316,0.700806724,0.84978517,0.311609213,0.049305985,0.312197521,0.951857823,"[2023, 2142, 1999, 2131, 1865]",2165,1057,0.951857823,Vita
32,8,3,relu,Dense,1024,16,0.1,1,0.049815498,0.087434551,0.220686634,0.68005714,1,0.108798486,0.005,4,svae,0.564592591,pendigits,0.954021344,55.96071972,0.990038048,0.990518769,0.989211514,0.970207214,0.994364542,0.994094724,0.9928942,0.971903828,0.714752774,0.84486866,0.268312676,0.042214701,0.269637008,0.954627735,[2109],2165,1057,0.954627735,Vita
32,8,3,relu,Dense,1024,16,0.1,2,0.076433121,0.087434551,0.220686634,0.68005714,1,0.108798486,0.005,4,svae,0.598927897,pendigits,0.954021344,55.96071972,0.990038048,0.990518769,0.989211514,0.970207214,0.994364542,0.994094724,0.9928942,0.971903828,0.714752774,0.84486866,0.268312676,0.042214701,0.269637008,0.954627735,"[1949, 2080]",2165,1057,0.954627735,Vita
32,8,3,relu,Dense,1024,16,0.1,3,0.054945055,0.087434551,0.220686634,0.68005714,1,0.108798486,0.005,4,svae,0.589704531,pendigits,0.954021344,55.96071972,0.990038048,0.990518769,0.989211514,0.970207214,0.994364542,0.994094724,0.9928942,0.971903828,0.714752774,0.84486866,0.268312676,0.042214701,0.269637008,0.954627735,"[1973, 2121, 2135]",2165,1057,0.954627735,Vita
32,8,3,relu,Dense,1024,16,0.1,4,0.093778179,0.087434551,0.220686634,0.68005714,1,0.108798486,0.005,4,svae,0.656591436,pendigits,0.954021344,55.96071972,0.990038048,0.990518769,0.989211514,0.970207214,0.994364542,0.994094724,0.9928942,0.971903828,0.714752774,0.84486866,0.268312676,0.042214701,0.269637008,0.954627735,"[1954, 2161, 2165, 2131]",2165,1057,0.954627735,Vita
32,8,3,relu,Dense,1024,16,0.1,5,0.146724891,0.087434551,0.220686634,0.68005714,1,0.108798486,0.005,4,svae,0.674106609,pendigits,0.954021344,55.96071972,0.990038048,0.990518769,0.989211514,0.970207214,0.994364542,0.994094724,0.9928942,0.971903828,0.714752774,0.84486866,0.268312676,0.042214701,0.269637008,0.954627735,"[2145, 2058, 2073, 1982, 2128]",2165,1057,0.954627735,Vita
32,8,3,relu,Dense,128,16,0.1,1,0.029795158,0.110373507,0.208567831,0.919465468,0.970954357,0.221381268,0.05,5,svae,0.494404674,pendigits,0.945736272,29.08622865,0.900424879,0.920879029,0.934146262,0.950835755,0.992614135,0.993023133,0.992429702,0.972981396,0.636166318,0.835616263,0.373011793,0.073182394,0.373207327,0.91691457,[2151],2165,1057,0.91691457,Vita
32,8,3,relu,Dense,128,16,0.1,2,0.100628931,0.110373507,0.208567831,0.919465468,0.970954357,0.221381268,0.05,5,svae,0.605793763,pendigits,0.945736272,29.08622865,0.900424879,0.920879029,0.934146262,0.950835755,0.992614135,0.993023133,0.992429702,0.972981396,0.636166318,0.835616263,0.373011793,0.073182394,0.373207327,0.91691457,"[2157, 2086]",2165,1057,0.91691457,Vita
32,8,3,relu,Dense,128,16,0.1,3,0.1404741,0.110373507,0.208567831,0.919465468,0.970954357,0.221381268,0.05,5,svae,0.631847508,pendigits,0.945736272,29.08622865,0.900424879,0.920879029,0.934146262,0.950835755,0.992614135,0.993023133,0.992429702,0.972981396,0.636166318,0.835616263,0.373011793,0.073182394,0.373207327,0.91691457,"[1829, 2052, 2050]",2165,1057,0.91691457,Vita
32,8,3,relu,Dense,128,16,0.1,4,0.157303371,0.110373507,0.208567831,0.919465468,0.970954357,0.221381268,0.05,5,svae,0.653703264,pendigits,0.945736272,29.08622865,0.900424879,0.920879029,0.934146262,0.950835755,0.992614135,0.993023133,0.992429702,0.972981396,0.636166318,0.835616263,0.373011793,0.073182394,0.373207327,0.91691457,"[1847, 1995, 2159, 2159]",2165,1057,0.91691457,Vita
32,8,3,relu,Dense,128,16,0.1,5,0.179180887,0.110373507,0.208567831,0.919465468,0.970954357,0.221381268,0.05,5,svae,0.674198399,pendigits,0.945736272,29.08622865,0.900424879,0.920879029,0.934146262,0.950835755,0.992614135,0.993023133,0.992429702,0.972981396,0.636166318,0.835616263,0.373011793,0.073182394,0.373207327,0.91691457,"[2134, 2017, 1829, 2008, 2134]",2165,1057,0.91691457,Vita
32,8,3,relu,Dense,128,16,0.1,1,0.049723757,0.094749763,0.24360316,0.749653761,1,0.143803217,0.01,5,svae,0.617644447,pendigits,0.94721207,111.8482964,0.982636814,0.987004293,0.987766788,0.971486292,0.994095577,0.993973476,0.993117911,0.973865138,0.760175416,0.806644034,0.206726516,0.040620549,0.20596573,0.966610767,[2156],2165,1057,0.966610767,Vita
32,8,3,relu,Dense,128,16,0.1,2,0.158398607,0.094749763,0.24360316,0.749653761,1,0.143803217,0.01,5,svae,0.635640342,pendigits,0.94721207,111.8482964,0.982636814,0.987004293,0.987766788,0.971486292,0.994095577,0.993973476,0.993117911,0.973865138,0.760175416,0.806644034,0.206726516,0.040620549,0.20596573,0.966610767,"[2124, 2078]",2165,1057,0.966610767,Vita
32,8,3,relu,Dense,128,16,0.1,3,0.151700087,0.094749763,0.24360316,0.749653761,1,0.143803217,0.01,5,svae,0.653409964,pendigits,0.94721207,111.8482964,0.982636814,0.987004293,0.987766788,0.971486292,0.994095577,0.993973476,0.993117911,0.973865138,0.760175416,0.806644034,0.206726516,0.040620549,0.20596573,0.966610767,"[2158, 2089, 2106]",2165,1057,0.966610767,Vita
32,8,3,relu,Dense,128,16,0.1,4,0.174957118,0.094749763,0.24360316,0.749653761,1,0.143803217,0.01,5,svae,0.69146083,pendigits,0.94721207,111.8482964,0.982636814,0.987004293,0.987766788,0.971486292,0.994095577,0.993973476,0.993117911,0.973865138,0.760175416,0.806644034,0.206726516,0.040620549,0.20596573,0.966610767,"[2094, 2056, 2160, 1813]",2165,1057,0.966610767,Vita
32,8,3,relu,Dense,128,16,0.1,5,0.168529665,0.094749763,0.24360316,0.749653761,1,0.143803217,0.01,5,svae,0.677379444,pendigits,0.94721207,111.8482964,0.982636814,0.987004293,0.987766788,0.971486292,0.994095577,0.993973476,0.993117911,0.973865138,0.760175416,0.806644034,0.206726516,0.040620549,0.20596573,0.966610767,"[2148, 2091, 2046, 1756, 2164]",2165,1057,0.966610767,Vita
32,8,3,relu,Dense,128,16,0.1,1,0.110516934,0.086924051,0.254677641,0.74244251,1,0.140018921,0.005,5,svae,0.531040271,pendigits,0.98479079,37.44727591,0.990073056,0.990710034,0.989471941,0.972297457,0.992631212,0.993109372,0.992541984,0.973480903,0.722348688,0.83271571,0.258015158,0.040950138,0.259335221,0.958530717,[2158],2165,1057,0.958530717,Vita
32,8,3,relu,Dense,128,16,0.1,2,0.137750654,0.086924051,0.254677641,0.74244251,1,0.140018921,0.005,5,svae,0.578957884,pendigits,0.98479079,37.44727591,0.990073056,0.990710034,0.989471941,0.972297457,0.992631212,0.993109372,0.992541984,0.973480903,0.722348688,0.83271571,0.258015158,0.040950138,0.259335221,0.958530717,"[2149, 2044]",2165,1057,0.958530717,Vita
32,8,3,relu,Dense,128,16,0.1,3,0.18893617,0.086924051,0.254677641,0.74244251,1,0.140018921,0.005,5,svae,0.720870661,pendigits,0.98479079,37.44727591,0.990073056,0.990710034,0.989471941,0.972297457,0.992631212,0.993109372,0.992541984,0.973480903,0.722348688,0.83271571,0.258015158,0.040950138,0.259335221,0.958530717,"[2155, 2090, 1946]",2165,1057,0.958530717,Vita
32,8,3,relu,Dense,128,16,0.1,4,0.215719064,0.086924051,0.254677641,0.74244251,1,0.140018921,0.005,5,svae,0.729398987,pendigits,0.98479079,37.44727591,0.990073056,0.990710034,0.989471941,0.972297457,0.992631212,0.993109372,0.992541984,0.973480903,0.722348688,0.83271571,0.258015158,0.040950138,0.259335221,0.958530717,"[2131, 2061, 2032, 1756]",2165,1057,0.958530717,Vita
32,8,3,relu,Dense,128,16,0.1,5,0.263414634,0.086924051,0.254677641,0.74244251,1,0.140018921,0.005,5,svae,0.795631837,pendigits,0.98479079,37.44727591,0.990073056,0.990710034,0.989471941,0.972297457,0.992631212,0.993109372,0.992541984,0.973480903,0.722348688,0.83271571,0.258015158,0.040950138,0.259335221,0.958530717,"[2109, 2047, 1855, 1397, 2003]",2165,1057,0.958530717,Vita
32,8,3,relu,Dense,1024,16,0.1,1,0.013157895,0.103568713,0.190937637,0.944811793,0.976303318,0.194891202,0.05,5,svae,0.518325484,pendigits,0.972796989,60.82160096,0.895662064,0.915329811,0.928821609,0.94810512,0.993878698,0.993770258,0.992937747,0.973472364,0.654415808,0.773737231,0.38103122,0.083185331,0.382298345,0.888952454,[2153],2165,1057,0.888952454,Vita
32,8,3,relu,Dense,1024,16,0.1,2,0.003773585,0.103568713,0.190937637,0.944811793,0.976303318,0.194891202,0.05,5,svae,0.515602106,pendigits,0.972796989,60.82160096,0.895662064,0.915329811,0.928821609,0.94810512,0.993878698,0.993770258,0.992937747,0.973472364,0.654415808,0.773737231,0.38103122,0.083185331,0.382298345,0.888952454,"[2162, 2164]",2165,1057,0.888952454,Vita
32,8,3,relu,Dense,1024,16,0.1,3,0.046168052,0.103568713,0.190937637,0.944811793,0.976303318,0.194891202,0.05,5,svae,0.531626017,pendigits,0.972796989,60.82160096,0.895662064,0.915329811,0.928821609,0.94810512,0.993878698,0.993770258,0.992937747,0.973472364,0.654415808,0.773737231,0.38103122,0.083185331,0.382298345,0.888952454,"[2141, 2112, 2159]",2165,1057,0.888952454,Vita
32,8,3,relu,Dense,1024,16,0.1,4,0.083257919,0.103568713,0.190937637,0.944811793,0.976303318,0.194891202,0.05,5,svae,0.614159856,pendigits,0.972796989,60.82160096,0.895662064,0.915329811,0.928821609,0.94810512,0.993878698,0.993770258,0.992937747,0.973472364,0.654415808,0.773737231,0.38103122,0.083185331,0.382298345,0.888952454,"[2130, 2130, 2146, 2104]",2165,1057,0.888952454,Vita
32,8,3,relu,Dense,1024,16,0.1,5,0.089928058,0.103568713,0.190937637,0.944811793,0.976303318,0.194891202,0.05,5,svae,0.642071594,pendigits,0.972796989,60.82160096,0.895662064,0.915329811,0.928821609,0.94810512,0.993878698,0.993770258,0.992937747,0.973472364,0.654415808,0.773737231,0.38103122,0.083185331,0.382298345,0.888952454,"[2032, 2157, 2131, 2097, 2091]",2165,1057,0.888952454,Vita
32,8,3,relu,Dense,1024,16,0.1,1,0.024253731,0.094344084,0.259176642,0.704571808,0.983870968,0.115421003,0.01,5,svae,0.539068237,pendigits,0.959790968,41.98019542,0.982487389,0.987621632,0.987507215,0.970904815,0.993191343,0.99340993,0.992734529,0.973554334,0.694640167,0.845462944,0.309044226,0.036734645,0.311229247,0.969312372,[2109],2165,1057,0.969312372,Vita
32,8,3,relu,Dense,1024,16,0.1,2,0.058769513,0.094344084,0.259176642,0.704571808,0.983870968,0.115421003,0.01,5,svae,0.588197473,pendigits,0.959790968,41.98019542,0.982487389,0.987621632,0.987507215,0.970904815,0.993191343,0.99340993,0.992734529,0.973554334,0.694640167,0.845462944,0.309044226,0.036734645,0.311229247,0.969312372,"[2120, 2159]",2165,1057,0.969312372,Vita
32,8,3,relu,Dense,1024,16,0.1,3,0.053259871,0.094344084,0.259176642,0.704571808,0.983870968,0.115421003,0.01,5,svae,0.575067711,pendigits,0.959790968,41.98019542,0.982487389,0.987621632,0.987507215,0.970904815,0.993191343,0.99340993,0.992734529,0.973554334,0.694640167,0.845462944,0.309044226,0.036734645,0.311229247,0.969312372,"[2125, 2150, 2131]",2165,1057,0.969312372,Vita
32,8,3,relu,Dense,1024,16,0.1,4,0.086877828,0.094344084,0.259176642,0.704571808,0.983870968,0.115421003,0.01,5,svae,0.648919529,pendigits,0.959790968,41.98019542,0.982487389,0.987621632,0.987507215,0.970904815,0.993191343,0.99340993,0.992734529,0.973554334,0.694640167,0.845462944,0.309044226,0.036734645,0.311229247,0.969312372,"[2093, 2134, 2074, 2103]",2165,1057,0.969312372,Vita
32,8,3,relu,Dense,1024,16,0.1,5,0.096947935,0.094344084,0.259176642,0.704571808,0.983870968,0.115421003,0.01,5,svae,0.659647391,pendigits,0.959790968,41.98019542,0.982487389,0.987621632,0.987507215,0.970904815,0.993191343,0.99340993,0.992734529,0.973554334,0.694640167,0.845462944,0.309044226,0.036734645,0.311229247,0.969312372,"[1905, 2110, 2135, 1679, 2151]",2165,1057,0.969312372,Vita
32,8,3,relu,Dense,1024,16,0.1,1,0.001888574,0.087845901,0.248201206,0.65965721,1,0.061494797,0.005,5,svae,0.511352459,pendigits,0.960879753,67.64506902,0.989150036,0.990667341,0.989484748,0.972234271,0.993515808,0.993662672,0.992910424,0.973718275,0.761060013,0.82331218,0.212900758,0.040754605,0.212618131,0.968770172,[2142],2165,1057,0.968770172,Vita
32,8,3,relu,Dense,1024,16,0.1,2,0.018744142,0.087845901,0.248201206,0.65965721,1,0.061494797,0.005,5,svae,0.570213533,pendigits,0.960879753,67.64506902,0.989150036,0.990667341,0.989484748,0.972234271,0.993515808,0.993662672,0.992910424,0.973718275,0.761060013,0.82331218,0.212900758,0.040754605,0.212618131,0.968770172,"[2127, 2120]",2165,1057,0.968770172,Vita
32,8,3,relu,Dense,1024,16,0.1,3,0.033426184,0.087845901,0.248201206,0.65965721,1,0.061494797,0.005,5,svae,0.594407577,pendigits,0.960879753,67.64506902,0.989150036,0.990667341,0.989484748,0.972234271,0.993515808,0.993662672,0.992910424,0.973718275,0.761060013,0.82331218,0.212900758,0.040754605,0.212618131,0.968770172,"[0, 2092, 0]",2165,1057,0.968770172,Vita
32,8,3,relu,Dense,1024,16,0.1,4,0.060494959,0.087845901,0.248201206,0.65965721,1,0.061494797,0.005,5,svae,0.610196251,pendigits,0.960879753,67.64506902,0.989150036,0.990667341,0.989484748,0.972234271,0.993515808,0.993662672,0.992910424,0.973718275,0.761060013,0.82331218,0.212900758,0.040754605,0.212618131,0.968770172,"[2047, 2124, 2084, 2080]",2165,1057,0.968770172,Vita
32,8,3,relu,Dense,1024,16,0.1,5,0.103942652,0.087845901,0.248201206,0.65965721,1,0.061494797,0.005,5,svae,0.653052198,pendigits,0.960879753,67.64506902,0.989150036,0.990667341,0.989484748,0.972234271,0.993515808,0.993662672,0.992910424,0.973718275,0.761060013,0.82331218,0.212900758,0.040754605,0.212618131,0.968770172,"[1937, 2086, 1973, 2084, 2048]",2165,1057,0.968770172,Vita
32,8,3,relu,Dense,128,16,0.1,1,0,0.107879866,0.15055949,0.82,0.666666667,0.1,0.05,1,svae,0.61275,pima-indians,0.798344361,9.981780963,0.8555,0.8595,0.863,0.8675,0.878,0.8725,0.8745,0.875,0.7295,0.381,0.2255,0.155,0.2365,0.669,[120],120,20,0.7295,Spravny
32,8,3,relu,Dense,128,16,0.1,2,0.095238095,0.107879866,0.15055949,0.82,0.666666667,0.1,0.05,1,svae,0.6715,pima-indians,0.798344361,9.981780963,0.8555,0.8595,0.863,0.8675,0.878,0.8725,0.8745,0.875,0.7295,0.381,0.2255,0.155,0.2365,0.669,"[118, 118]",120,20,0.7295,Spravny
32,8,3,relu,Dense,128,16,0.1,3,0.090909091,0.107879866,0.15055949,0.82,0.666666667,0.1,0.05,1,svae,0.73125,pima-indians,0.798344361,9.981780963,0.8555,0.8595,0.863,0.8675,0.878,0.8725,0.8745,0.875,0.7295,0.381,0.2255,0.155,0.2365,0.669,"[120, 111, 120]",120,20,0.7295,Spravny
32,8,3,relu,Dense,128,16,0.1,4,0.260869565,0.107879866,0.15055949,0.82,0.666666667,0.1,0.05,1,svae,0.8105,pima-indians,0.798344361,9.981780963,0.8555,0.8595,0.863,0.8675,0.878,0.8725,0.8745,0.875,0.7295,0.381,0.2255,0.155,0.2365,0.669,"[120, 106, 120, 118]",120,20,0.7295,Spravny
32,8,3,relu,Dense,128,16,0.1,5,0.260869565,0.107879866,0.15055949,0.82,0.666666667,0.1,0.05,1,svae,0.82275,pima-indians,0.798344361,9.981780963,0.8555,0.8595,0.863,0.8675,0.878,0.8725,0.8745,0.875,0.7295,0.381,0.2255,0.155,0.2365,0.669,"[115, 102, 119, 106, 120]",120,20,0.7295,Spravny
32,8,3,relu,Dense,128,16,0.1,1,0,0.108856105,0.163106706,0.56175,NaN,0,0.01,1,svae,0.5695,pima-indians,0.815060571,10.6044407,0.87,0.874,0.8745,0.8735,0.87,0.87,0.874,0.8735,0.715,0.4445,0.175,0.135,0.172,0.7695,[120],120,20,0.7695,Vita
32,8,3,relu,Dense,128,16,0.1,2,0,0.108856105,0.163106706,0.56175,NaN,0,0.01,1,svae,0.597,pima-indians,0.815060571,10.6044407,0.87,0.874,0.8745,0.8735,0.87,0.87,0.874,0.8735,0.715,0.4445,0.175,0.135,0.172,0.7695,"[119, 120]",120,20,0.7695,Vita
32,8,3,relu,Dense,128,16,0.1,3,0.24,0.108856105,0.163106706,0.56175,NaN,0,0.01,1,svae,0.7165,pima-indians,0.815060571,10.6044407,0.87,0.874,0.8745,0.8735,0.87,0.87,0.874,0.8735,0.715,0.4445,0.175,0.135,0.172,0.7695,"[118, 118, 118]",120,20,0.7695,Vita
32,8,3,relu,Dense,128,16,0.1,4,0.16,0.108856105,0.163106706,0.56175,NaN,0,0.01,1,svae,0.6385,pima-indians,0.815060571,10.6044407,0.87,0.874,0.8745,0.8735,0.87,0.87,0.874,0.8735,0.715,0.4445,0.175,0.135,0.172,0.7695,"[120, 105, 105, 118]",120,20,0.7695,Vita
32,8,3,relu,Dense,128,16,0.1,1,0,0.105479445,0.170023472,0.52025,NaN,0,0.005,1,svae,0.5305,pima-indians,0.801245175,0,0.8705,0.8765,0.8755,0.878,0.874,0.8705,0.8765,0.878,0.624,0.5285,0.277,0.15,0.249,0.777,[120],120,20,0.777,Vita
32,8,3,relu,Dense,128,16,0.1,2,0.095238095,0.105479445,0.170023472,0.52025,NaN,0,0.005,1,svae,0.5615,pima-indians,0.801245175,0,0.8705,0.8765,0.8755,0.878,0.874,0.8705,0.8765,0.878,0.624,0.5285,0.277,0.15,0.249,0.777,"[116, 115]",120,20,0.777,Vita
32,8,3,relu,Dense,1024,16,0.1,1,0.095238095,0.101567315,0.142117213,0.883,1,0.35,0.05,1,svae,0.52025,pima-indians,0.773344007,11.74637848,0.852,0.858,0.865,0.868,0.878,0.872,0.8765,0.876,0.731,0.4305,0.233,0.137,0.2235,0.7345,[120],120,20,0.7345,Vita
32,8,3,relu,Dense,1024,16,0.1,2,0.181818182,0.101567315,0.142117213,0.883,1,0.35,0.05,1,svae,0.5665,pima-indians,0.773344007,11.74637848,0.852,0.858,0.865,0.868,0.878,0.872,0.8765,0.876,0.731,0.4305,0.233,0.137,0.2235,0.7345,"[119, 119]",120,20,0.7345,Vita
32,8,3,relu,Dense,1024,16,0.1,3,0,0.101567315,0.142117213,0.883,1,0.35,0.05,1,svae,0.66975,pima-indians,0.773344007,11.74637848,0.852,0.858,0.865,0.868,0.878,0.872,0.8765,0.876,0.731,0.4305,0.233,0.137,0.2235,0.7345,"[117, 117, 117]",120,20,0.7345,Vita
32,8,3,relu,Dense,1024,16,0.1,4,0,0.101567315,0.142117213,0.883,1,0.35,0.05,1,svae,0.684,pima-indians,0.773344007,11.74637848,0.852,0.858,0.865,0.868,0.878,0.872,0.8765,0.876,0.731,0.4305,0.233,0.137,0.2235,0.7345,"[118, 118, 116, 118]",120,20,0.7345,Vita
32,8,3,relu,Dense,1024,16,0.1,5,0.181818182,0.101567315,0.142117213,0.883,1,0.35,0.05,1,svae,0.66375,pima-indians,0.773344007,11.74637848,0.852,0.858,0.865,0.868,0.878,0.872,0.8765,0.876,0.731,0.4305,0.233,0.137,0.2235,0.7345,"[115, 118, 115, 118, 116]",120,20,0.7345,Vita
