hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,auc,auc2,ar,i,model,dataset
32,8,3,relu,Dense,1024,16,0.1,4,0.8630497052784952,0.8840113583681037,0.05,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,5,0.9103307062277857,0.9359505044484182,0.05,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,6,0.9290157184802526,0.9537800516590502,0.05,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,7,0.9357035234121465,0.9610542640792988,0.05,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,8,0.9399808486213216,0.9618904121685763,0.05,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,9,0.942596915910546,0.9624547431397222,0.05,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,10,0.9397918184427223,0.961900070644855,0.05,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,1,0.843779665319999,0.7943020509084487,0.01,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,2,0.8363247014151047,0.8181640064463429,0.01,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,3,0.892790913305517,0.8345627193853897,0.01,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,4,0.8967025961984237,0.855699604830342,0.01,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,5,0.9141747797867409,0.8477286023356957,0.01,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,6,0.9143099984546438,0.8540700819038789,0.01,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,7,0.8996801664569397,0.8781265867496744,0.01,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,8,0.8954428549352054,0.8881024129633309,0.01,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,9,0.8992400158950924,0.8818326820760757,0.01,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,10,0.9152151356601983,0.8923438638320418,0.01,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,1,0.5401516656732234,0.5706724507141754,0.005,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,2,0.609652681193015,0.5976830695189528,0.005,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,3,0.6525984060754576,0.700518246241473,0.005,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,4,0.8215665496611255,0.813205068768351,0.005,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,5,0.8456685873236639,0.8629793363798927,0.005,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,6,0.862461918007815,0.8873021392145175,0.005,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,7,0.8713325385787136,0.8906964037353469,0.005,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,8,0.8776381438064331,0.9150606000397377,0.005,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,9,0.8942272667064045,0.9248846501975847,0.005,4,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,10,0.881054484844471,0.9145721570964963,0.005,4,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,1,0.9243962072543436,0.9312923593173941,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,2,0.9355683047442436,0.9372088659293109,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,3,0.942617612645429,0.9393033754994813,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,4,0.9437021215533037,0.9323271960615493,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,5,0.9512246947921494,0.9327507892354902,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,6,0.9489452943903569,0.9379084155683599,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,7,0.9521684659028192,0.9435255094156347,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,8,0.9638055500364263,0.9629694019471489,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,9,0.9589845905909884,0.9627238006932026,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,10,0.9655054418614919,0.9646941298540743,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,1,0.848664094752412,0.8054134379760248,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,2,0.8734560235777203,0.9322209528224826,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,3,0.9039533523191381,0.939640042386913,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,4,0.9380546724948673,0.956854206680354,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,5,0.9635019979248074,0.9521270724330531,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,6,0.9667086120493632,0.9578021171380003,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,7,0.9759269377662981,0.9595916948142262,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,8,0.9754426341700334,0.961090138419763,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,9,0.9701525487339118,0.9644292116475706,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,10,0.9716592710334018,0.9653108925535907,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,1,0.8700603792745656,0.8402170673554541,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,2,0.9478925204759697,0.8787102346733779,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,3,0.9524664988851358,0.9300809104355696,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,4,0.9602581296774622,0.9493067973596484,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,5,0.9631846479899332,0.964064949113628,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,6,0.9674178201646908,0.9636841291917788,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,7,0.9678759078967702,0.9677600061814249,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,8,0.9764967878667461,0.9733301874296311,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,9,0.9761187275095481,0.9723933152305894,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,10,0.9746837538909862,0.9736599554054353,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,1,0.5458667240656114,0.5683309601077334,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,2,0.8419169591805197,0.8378341832792459,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,3,0.8675202000132459,0.8797078172947436,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,4,0.8623736119389805,0.8770696734883104,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,5,0.9015125173852573,0.8930420336887653,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,6,0.9099802415170983,0.91756904430757,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,7,0.919039892266596,0.9129426341700334,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,8,0.9198843190498268,0.9231461244674041,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,9,0.9622353577499614,0.9374627458772103,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,10,0.9656185840121863,0.9442429962249155,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,1,0.5568125372541227,0.5239516413890545,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,2,0.7310459301940526,0.5735534362099035,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,3,0.9135290416583881,0.9001479126652979,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,4,0.9260712629975496,0.9095552685608318,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,5,0.9307721813806654,0.9206707949753848,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,6,0.9446817670044374,0.9428894297635604,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,7,0.9403713270194494,0.9347597523014769,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,8,0.9500684372033468,0.9512357330507539,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,9,0.9431005364593681,0.9576227454356802,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,10,0.9534654612888271,0.9603160805351348,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,1,0.6244674040223414,0.6298430359626465,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,2,0.8746578139832659,0.714031834337815,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,3,0.9205535134777139,0.8253719893149657,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,4,0.9454985981411573,0.8389062741461907,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,5,0.9452833520983729,0.8452794887078614,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,6,0.9554026756738856,0.8908081661037155,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,7,0.9605961763472195,0.9089136697794556,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,8,0.9646251407377973,0.9094848996622293,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,9,0.9701829039450737,0.902507340441972,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,10,0.9740835485793762,0.9150274852639247,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,1,0.931802878777844,0.8524778131002053,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,2,0.9721973861403626,0.9638359052475881,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,3,0.9835060820804908,0.9652336247433605,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,4,0.9742325650705345,0.9361243570214363,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,5,0.9652515619135924,0.9180271320396494,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,6,0.9760580170872244,0.9486044881559486,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,7,0.9723795174073337,0.9440774223458507,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,8,0.982275316246109,0.956029096849681,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,9,0.9826975296377244,0.9646237609554718,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,10,0.9782711879373909,0.9613371194560347,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,1,0.9179167494536062,0.8650710863854119,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,2,0.9232716846590283,0.9275945426849461,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,3,0.9360526083405082,0.949764885091728,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,4,0.9257539130626751,0.946618981389496,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,5,0.9499332185354439,0.969034925050224,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,6,0.9624919972625118,0.9760387001346668,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,7,0.9621774068922886,0.9797682517606023,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,8,0.9563519659138575,0.9762125527076848,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,9,0.9574861469854516,0.9776599443671766,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,10,0.9643602225312935,0.9812363401549772,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,1,0.8075024284168929,0.7971181866348764,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,2,0.8839202927346181,0.9183872552266155,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,3,0.8867115923791862,0.9125990683709737,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,4,0.8893966487846876,0.9271778484226328,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,5,0.8894228646488731,0.9292778771221052,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,6,0.9607672693555864,0.936001556394463,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,7,0.96034229639932,0.9433406185840122,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,8,0.9618904121685763,0.9473585447159857,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,9,0.9626492924476234,0.9487134909596662,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,10,0.965571671413118,0.9488542287568714,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,1,0.8217542000573989,0.8217790361392586,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,2,0.8479065942556903,0.8480238757533611,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,3,0.8730876216968011,0.884704009095525,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,4,0.8863528489745457,0.885526359361547,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,5,0.8964280195156412,0.908291387950637,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,6,0.9171330330926992,0.9009095525089962,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,7,0.9268577389231075,0.9494144203810406,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,8,0.9392909574585513,0.9412944013952358,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,9,0.9342975252224209,0.9419291012649844,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,10,0.9283672207872485,0.9512840254321479,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,1,0.5428339625140738,0.6208689317173324,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,2,0.8261074132944786,0.7852617171115084,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,3,0.8399245535024394,0.8120460516148973,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,4,0.8719037684614875,0.9126101066295781,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,5,0.9141361458816258,0.8986536084067378,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,6,0.9343692739033489,0.9340574430977768,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,7,0.9380698501004482,0.929995363931386,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,8,0.9440967392984082,0.9406900567366492,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,9,0.9508521535642537,0.952295405876769,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,10,0.9427776673951918,0.9534075104311545,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,1,0.7274902311411352,0.7445636576373711,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,2,0.8162433494491909,0.8698506523610835,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,3,0.8409856061107801,0.9163851910722566,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,4,0.8634705388877851,0.9091758284213083,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,5,0.9074566196436852,0.9148136190034661,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,6,0.9024549087136013,0.9416076119831335,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,7,0.9211357816190918,0.9294255138309381,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,8,0.9289881228337418,0.930926717001126,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,9,0.9396676380334238,0.9492943793187187,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,10,0.9491108682694217,0.9416269289356911,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,1,0.8990799611453297,0.8675947082588251,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,2,0.9768472525774334,0.9343858312912554,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,3,0.9781442479634412,0.9737455019096187,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,4,0.9713998719562003,0.9726333973552332,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,5,0.9782767070666931,0.9827154668079563,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,6,0.9810114356359141,0.9805174735633706,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,7,0.9780724992825132,0.9832177075744529,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,8,0.9848458507185907,0.9812791134070689,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,9,0.9865967944897014,0.9847230500916175,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,10,0.9813301653531139,0.986171821533435,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,1,0.9023955780736032,0.943593118749586,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,2,0.9485617149038569,0.9556648343157383,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,3,0.9532060622116255,0.9792425546945716,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,4,0.9644540477294302,0.9802691127447735,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,5,0.9646817118131443,0.9743015541868116,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,6,0.9662312073647261,0.972006976179438,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,7,0.9715778638761949,0.9801421727708237,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,8,0.9778448351987991,0.9853963838664812,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,9,0.9784960924564541,0.9908520431816676,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,10,0.9736916903989227,0.9845767931651104,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,1,0.9392247279069253,0.9165893988564363,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,2,0.9687023975097688,0.9446403735346712,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,3,0.9599007660551471,0.9419704947347507,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,4,0.9598842086672406,0.9358801355498158,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,5,0.9608445371658167,0.9423582135682275,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,6,0.9650294169591807,0.9507693666247212,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,7,0.9689769741925514,0.9469694461001833,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,8,0.9645064794578009,0.9568473077687264,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,9,0.9733577830761418,0.952982537474888,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,10,0.9695095701702099,0.9513433560721462,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,1,0.8201619312537254,0.8266510475307415,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,2,0.8389048943638652,0.8543750137978233,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,3,0.8563370642647418,0.8657471797249267,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,4,0.866754420822571,0.8735650263814381,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,5,0.8762142084464755,0.8659610459853854,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,6,0.8784853301543147,0.8733277038214451,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,7,0.8937595204980462,0.9123037949533083,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,8,0.9012186237499172,0.9266507715742766,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,9,0.8965784157891252,0.9246969998013113,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,10,0.9120471554407577,0.923350332251584,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,1,0.8267476322935293,0.714637558778727,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,2,0.8484640263152086,0.7787657019228647,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,3,0.8550524869196635,0.8224427114378434,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,4,0.8565826655186878,0.8387144844029406,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,5,0.9060561405832616,0.8667378634346646,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,6,0.9184548645605669,0.8839271916462459,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,7,0.9037463849703071,0.8812807691458594,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,8,0.9100340530277944,0.8950399584961477,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,9,0.911406936441707,0.9030951277126521,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,10,0.9044362761330773,0.907798805660419,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,1,0.8730131134512219,0.8042199262644325,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,2,0.9041120272865752,0.8518472525774333,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,3,0.9158387972713425,0.9110012804379981,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,4,0.9227239110757887,0.9161216526480782,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,5,0.9259719186701106,0.9262202794887078,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,6,0.921021259686072,0.9373703004613992,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,7,0.9254310439984988,0.9506244894805396,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,8,0.9407631851999028,0.9428245799942601,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,9,0.9647051681126786,0.9672798419321369,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,1024,16,0.1,10,0.947918736340155,0.9617745104532309,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,1,0.9413689096408151,0.9225555776320729,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,2,0.9351336733116984,0.9277918515574983,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,3,0.9330198467889705,0.917196503079674,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,4,0.9712825904585294,0.9328239176987438,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,5,0.9755833719672384,0.9485727531624611,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,6,0.9772073757643995,0.9672412080270216,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,7,0.9795405876768881,0.9727134247301147,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,8,0.9803836346777932,0.9791680464489922,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,9,0.979915888469435,0.9772294522816081,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,10,0.9800276508378039,0.9780035101662363,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,16,0.1,1,0.9020023401108241,0.8831710709318498,0.01,8,svae,statlog-satimage
