hidden,latent,layers,nonlinearity,layertype,β,method,anomaliesSeen,auc,ar,i,model,dataset
32,3,3,relu,Dense,0.1,wass,2,0.9628866150076163,0.01,8,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,3,0.966090469567521,0.01,8,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,4,0.9664188577609996,0.01,8,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,5,0.9721063205068768,0.01,8,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,1,0.8345751374263195,0.005,8,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,2,0.8421749784753958,0.005,8,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,3,0.8459859372585381,0.005,8,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,4,0.8505778528379363,0.005,8,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,5,0.8557465174294103,0.005,8,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,1,0.9698379583636886,0.05,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,2,0.9721587522352473,0.05,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,3,0.9738752014482195,0.05,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,4,0.9723077687264058,0.05,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,5,0.9729479877254565,0.05,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,1,0.8612104554385499,0.01,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,2,0.9198567234033159,0.01,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,3,0.9498338742080049,0.01,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,4,0.9578338521314878,0.01,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,5,0.9587527871602975,0.01,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,1,0.9193848378479811,0.005,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,2,0.9383430470009051,0.005,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,3,0.9529990948627945,0.005,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,4,0.9568900810208182,0.005,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,5,0.9644871625052431,0.005,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,1,0.9370846855200125,0.05,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,2,0.9379235931739407,0.05,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,3,0.9407355895533922,0.05,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,4,0.9484596110117668,0.05,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,5,0.9485948296796697,0.05,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,1,0.9638717795880523,0.01,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,2,0.9644264520829194,0.01,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,3,0.9622022429741485,0.01,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,4,0.9662146499768196,0.01,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,5,0.9672136123805108,0.01,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,1,0.919589045632161,0.005,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,2,0.919862242532618,0.005,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,3,0.9245976554738724,0.005,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,4,0.9262837494756827,0.005,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,5,0.9294213744839613,0.005,9,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,1,0.9700808000529837,0.05,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,2,0.9827582400600482,0.05,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,3,0.985898624632978,0.05,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,4,0.9830148795725986,0.05,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,5,0.9865222862441221,0.05,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,1,0.81813089167053,0.01,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,2,0.8487151466984569,0.01,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,3,0.867507781972316,0.01,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,4,0.8900285890897851,0.01,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,5,0.8756871315981192,0.01,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,1,0.9548535223083208,0.005,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,2,0.9605658211360575,0.005,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,3,0.9627320793871559,0.005,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,4,0.9689245424641809,0.005,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,5,0.9789003686778373,0.005,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,1,0.9772308320639336,0.05,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,2,0.9752080711746913,0.05,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,3,0.9775371437402036,0.05,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,4,0.9771314877364947,0.05,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,5,0.9803988122833742,0.05,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,1,0.9619511225909001,0.01,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,2,0.9638800582820055,0.01,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,3,0.9693191602092853,0.01,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,4,0.967285361061439,0.01,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,5,0.9699041879153144,0.01,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,1,0.8974021458374726,0.005,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,2,0.895357308431022,0.005,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,3,0.9063955670353445,0.005,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,4,0.9108467448175376,0.005,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,wass,5,0.9170419674592136,0.005,10,svae,statlog-satimage
32,3,3,relu,Dense,0.1,lklh,1,0.8096864599754774,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,2,0.8394858994569977,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,3,0.8449816079873882,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,4,0.8585785601681555,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,5,0.8604615519355405,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,6,0.8646216500262742,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,7,0.8541776142932213,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,8,0.8698765107724645,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,9,0.8716500262743037,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,10,0.8698546155193554,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,1,0.6396260290768961,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,2,0.7160185671746365,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,3,0.8136057102820109,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,4,0.8389823086354878,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,5,0.7752452268348222,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,6,0.8105184795936241,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,7,0.8088106498511122,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,8,0.8179847609038361,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,9,0.8212471536170958,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,10,0.8018479593624102,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,1,0.7693991942546856,0.005,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,2,0.7880101593974426,0.005,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,3,0.8611403047819233,0.005,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,4,0.8750000000000001,0.005,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,5,0.873270275004379,0.005,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,6,0.873270275004379,0.005,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,1,0.8469740760203188,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,2,0.8584033981432827,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,3,0.8567174636538798,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,4,0.8548782623927131,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,5,0.852579260816255,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,6,0.8455727798213347,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,7,0.8444342266596601,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,8,0.8454851988088983,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,9,0.850302154492906,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,10,0.8491854965843405,0.05,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,1,0.7418111753371869,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,2,0.7314109301103521,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,3,0.7225871431073744,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,4,0.740782098441058,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,5,0.7613636363636365,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,6,0.7715230338062707,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,7,0.8008626729724997,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,8,0.8130583289542826,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,9,0.8178533893851814,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,10,0.8286696444210895,0.01,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,1,0.35282010860045543,0.005,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,2,0.32094062007356805,0.005,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,3,0.3536959187248205,0.005,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,4,0.41480557015239095,0.005,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,5,0.4751269924680329,0.005,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,6,0.5088237870029778,0.005,1,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,1,0.5918505867927834,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,2,0.6863067087055525,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,3,0.6452312138728323,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,4,0.7417673848309686,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,5,0.7753328078472587,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,6,0.7726177964617271,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,7,0.786696444210895,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,8,0.8146347871781396,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,9,0.8048913995445787,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,10,0.8192108950779471,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,1,0.8418067962865651,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,2,0.8154449115431774,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,3,0.8375591171833946,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,4,0.8377780697144859,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,5,0.8502802592397968,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,6,0.8631108775617445,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,7,0.8627605535119987,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,8,0.8747153617095814,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,9,0.8863636363636365,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,10,0.8901077246452969,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,1,0.7874189875634963,0.005,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,2,0.786849710982659,0.005,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,3,0.8197801716587844,0.005,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,4,0.8194517428621475,0.005,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,5,0.836946050096339,0.005,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,6,0.8566736731476616,0.005,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,1,0.8700954633035558,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,2,0.8766421439831845,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,3,0.8864512173760728,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,4,0.8773646873357857,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,5,0.8880933613592573,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,6,0.8929541075494832,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,7,0.889976353126642,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,8,0.9013399894902785,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,9,0.897771063233491,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,10,0.898449816079874,0.05,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,1,0.7765151515151515,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,2,0.8059642669469259,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,3,0.8124452618672272,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,4,0.8225827640567525,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,5,0.8288229111928533,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,6,0.8357856016815554,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,7,0.8297644070765459,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,8,0.8270275004379051,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,9,0.8186854090033282,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,10,0.8200210194429847,0.01,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,1,0.7972718514626029,0.005,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,2,0.8044315992292871,0.005,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,3,0.8002715011385532,0.005,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,4,0.8024610264494657,0.005,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,5,0.8101024697845507,0.005,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,6,0.8152697495183044,0.005,2,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,1,0.7784638290418637,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,2,0.7828866701699071,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,3,0.8140874058504116,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,4,0.8272026624627781,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,5,0.8361140304781923,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,6,0.8520099842354177,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,7,0.8551847959362411,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,8,0.8583377123839552,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,9,0.859169732002102,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,10,0.8594105797863023,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,1,0.7010641093011036,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,2,0.749146085128744,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,3,0.6596601856717464,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,4,0.7657426869854616,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,5,0.7161280434401822,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,6,0.7544885268873708,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,7,0.755386232264845,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,8,0.7734498160798738,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,9,0.7770625328428797,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,10,0.8116132422490805,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,1,0.7736687686109651,0.005,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,2,0.7843974426344369,0.005,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,3,0.8115256612366439,0.005,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,4,0.8303993694167104,0.005,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,5,0.8171965317919074,0.005,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,6,0.8151383779996496,0.005,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,1,0.5947845507094062,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,2,0.6023165177789456,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,3,0.6101331231389034,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,4,0.6285251357505692,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,5,0.6347652828866701,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,6,0.6508145034156595,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,7,0.6763662637940094,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,8,0.710698020669119,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,9,0.7542038885969521,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,10,0.7880320546505518,0.05,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,1,0.8127955859169731,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,2,0.8053074093536521,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,3,0.7977097565247855,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,4,0.8009502539849361,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,5,0.8094237169381677,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,6,0.8165177789455247,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,7,0.8148099492030128,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,8,0.8157733403398143,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,9,0.8195174286214749,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,10,0.8252539849360658,0.01,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,1,0.7130189174986863,0.005,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,2,0.7293965668243125,0.005,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,3,0.7282142231564197,0.005,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,4,0.727579260816255,0.005,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,5,0.7367971623751972,0.005,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,6,0.7544447363811526,0.005,3,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,1,0.7297906813802768,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,2,0.7291338237870031,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,3,0.7140479943948153,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,4,0.7241636013312314,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,5,0.7533937642319145,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,6,0.7697933088106498,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,7,0.7684139078647748,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,8,0.769990366088632,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,9,0.7832588894727622,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,10,0.8109125941495883,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,1,0.8372963741460852,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,2,0.8307934839726747,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,3,0.8448283412156244,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,4,0.8482658959537572,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,5,0.8524259940444912,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,6,0.8576808547906813,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,7,0.8598046943422665,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,8,0.8572429497284989,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,9,0.8608775617446138,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,10,0.8756787528463829,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,1,0.5618321947801717,0.005,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,2,0.7377167630057803,0.005,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,3,0.6989840602557365,0.005,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,4,0.7495839901909267,0.005,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,5,0.7667279733753722,0.005,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,6,0.7837843755473812,0.005,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,1,0.8935452793834296,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,2,0.8978148537397092,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,3,0.8817218427045016,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,4,0.8916184971098267,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,5,0.8848528638991067,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,6,0.878306183219478,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,7,0.865453669644421,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,8,0.8660229462252583,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,9,0.8534769661937291,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,10,0.8442152741285689,0.05,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,1,0.7992862147486425,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,2,0.8089201261166579,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,3,0.8237870029777544,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,4,0.8352601156069364,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,5,0.8450035032404974,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,6,0.8469302855141004,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,7,0.8449816079873883,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,8,0.8410623576808547,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,9,0.8436678928008408,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,10,0.8463610089332632,0.01,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,1,0.851900507969872,0.005,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,2,0.8676869854615519,0.005,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,3,0.8594762655456297,0.005,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,4,0.8632422490803994,0.005,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,5,0.8680592047644071,0.005,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,wass,6,0.8734016465230338,0.005,4,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,1,0.8444999124189875,0.05,5,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,2,0.8519442984760904,0.05,5,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,3,0.8571553687160622,0.05,5,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,4,0.8563671396041339,0.05,5,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,5,0.8491198108250131,0.05,5,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,6,0.8459012086179716,0.05,5,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,7,0.8514626029076896,0.05,5,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,8,0.9131853214223156,0.05,5,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,9,0.9227754422841128,0.05,5,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,10,0.9406419688211596,0.05,5,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,1,0.7836748992818356,0.01,5,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,2,0.7933526011560693,0.01,5,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,3,0.7850105097214924,0.01,5,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,4,0.7854046242774566,0.01,5,svae,statlog-segment
32,3,3,relu,Dense,0.1,lklh,5,0.8000087581012437,0.01,5,svae,statlog-segment
