hidden,latent,layers,nonlinearity,layertype,β,anomaliesSeen,auc,aucpxv,ar,i,α,model,dataset
32,8,3,relu,Dense,0.1,1,1.0,0.8717948717948717,0.05,6,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,2,1.0,0.8717948717948717,0.05,6,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,3,1.0,0.8717948717948717,0.05,6,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.8717948717948717,1.0,0.01,6,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.8205128205128205,1.0,0.01,6,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,1.0,0.9487179487179487,0.01,6,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.6666666666666667,0.9743589743589745,0.005,6,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.923076923076923,0.923076923076923,0.005,6,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.9487179487179488,0.9487179487179487,0.005,6,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,0.846153846153846,0.05,6,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,2,1.0,0.846153846153846,0.05,6,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,3,1.0,0.846153846153846,0.05,6,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.9743589743589745,0.9487179487179488,0.05,6,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,2,0.9743589743589745,0.9487179487179488,0.05,6,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,3,1.0,0.9487179487179488,0.05,6,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,0.9743589743589745,0.05,6,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,2,1.0,0.9743589743589745,0.05,6,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,3,1.0,0.9743589743589745,0.05,6,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.9743589743589745,1.0,0.01,6,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.9743589743589745,0.846153846153846,0.01,6,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.8974358974358975,0.8717948717948718,0.01,6,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.8717948717948717,0.8974358974358974,0.005,6,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.9487179487179488,1.0,0.005,6,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.8717948717948717,0.8461538461538461,0.005,6,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,1.0,0.8974358974358974,0.05,6,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,2,1.0,0.8974358974358974,0.05,6,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,3,1.0,0.8974358974358974,0.05,6,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,1.0,1.0,0.05,6,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,2,1.0,1.0,0.05,6,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,3,1.0,1.0,0.05,6,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,1.0,0.9743589743589745,0.05,6,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,2,1.0,0.9743589743589745,0.05,6,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,3,1.0,0.9743589743589745,0.05,6,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.9743589743589745,0.8974358974358974,0.01,6,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,1.0,0.9487179487179488,0.01,6,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.9487179487179488,0.8974358974358974,0.01,6,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,1.0,0.9487179487179487,0.005,6,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.8205128205128205,0.9487179487179488,0.005,6,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,1.0,0.7179487179487178,0.005,6,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.8717948717948718,1.0,0.05,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,2,0.8717948717948718,1.0,0.05,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,3,0.8717948717948718,1.0,0.05,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.8717948717948718,1.0,0.05,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,2,0.8717948717948718,1.0,0.05,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,3,0.8717948717948718,1.0,0.05,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.9487179487179487,0.9743589743589745,0.05,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,2,0.9487179487179487,0.9743589743589745,0.05,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,3,0.9743589743589745,0.9743589743589745,0.05,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.8974358974358974,1.0,0.01,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.8717948717948718,1.0,0.01,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.8717948717948718,1.0,0.01,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.923076923076923,1.0,0.005,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.8717948717948718,1.0,0.005,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.8461538461538461,1.0,0.005,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.8717948717948718,1.0,0.05,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,2,0.8717948717948718,1.0,0.05,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,3,0.8974358974358974,1.0,0.05,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.8717948717948718,0.9487179487179487,0.05,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,2,0.8717948717948718,0.9487179487179487,0.05,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,3,0.923076923076923,0.9487179487179487,0.05,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.8461538461538461,1.0,0.05,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,2,0.8974358974358974,1.0,0.05,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,3,0.923076923076923,1.0,0.05,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.9230769230769231,1.0,0.01,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.8461538461538461,1.0,0.01,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.8717948717948718,1.0,0.01,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.8205128205128205,1.0,0.005,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.8974358974358974,1.0,0.005,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.9487179487179488,1.0,0.005,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,1.0,0.05,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,2,1.0,1.0,0.05,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,3,1.0,1.0,0.05,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.9487179487179488,1.0,0.05,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,2,0.9487179487179487,1.0,0.05,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,3,0.9743589743589745,1.0,0.05,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.9230769230769231,1.0,0.05,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,2,0.9487179487179488,1.0,0.05,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,3,0.9487179487179488,1.0,0.05,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,1.0,0.01,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.8717948717948718,1.0,0.01,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.8717948717948717,1.0,0.01,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.8974358974358974,1.0,0.005,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.8461538461538461,1.0,0.005,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.8717948717948718,0.9743589743589745,0.005,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.9743589743589745,1.0,0.05,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,2,0.9743589743589745,1.0,0.05,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,3,0.9743589743589745,1.0,0.05,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.8717948717948718,0.9487179487179487,0.05,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,2,0.8717948717948718,0.9487179487179487,0.05,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,3,0.8717948717948718,0.9487179487179487,0.05,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.8461538461538461,1.0,0.05,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,2,0.8717948717948718,1.0,0.05,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,3,0.8717948717948718,1.0,0.05,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.8974358974358974,1.0,0.01,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.923076923076923,1.0,0.01,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.8717948717948718,1.0,0.01,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.7948717948717948,1.0,0.005,7,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.923076923076923,1.0,0.005,7,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.9743589743589745,1.0,0.005,7,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.923076923076923,0.9487179487179487,0.05,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,2,0.923076923076923,0.9487179487179487,0.05,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,3,0.923076923076923,0.9487179487179487,0.05,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.923076923076923,1.0,0.05,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,2,0.923076923076923,1.0,0.05,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,3,0.923076923076923,1.0,0.05,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.923076923076923,0.9487179487179487,0.05,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,2,0.923076923076923,0.9487179487179487,0.05,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,3,0.923076923076923,0.9487179487179487,0.05,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.923076923076923,1.0,0.01,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,1.0,0.9487179487179487,0.01,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.8974358974358974,1.0,0.01,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.9487179487179488,1.0,0.005,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.923076923076923,1.0,0.005,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.7948717948717948,0.9487179487179487,0.005,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.923076923076923,1.0,0.05,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,2,0.923076923076923,1.0,0.05,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,3,0.923076923076923,1.0,0.05,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.8205128205128205,0.8461538461538461,0.05,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,2,0.8974358974358974,0.8461538461538461,0.05,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,3,0.8974358974358974,0.8461538461538461,0.05,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.923076923076923,0.9230769230769231,0.05,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,2,0.923076923076923,0.9230769230769231,0.05,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,3,0.923076923076923,0.9230769230769231,0.05,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.923076923076923,1.0,0.01,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.923076923076923,0.9743589743589745,0.01,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.9487179487179487,0.9487179487179487,0.01,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.846153846153846,1.0,0.005,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.9487179487179488,1.0,0.005,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.8205128205128205,0.9487179487179487,0.005,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.8461538461538461,0.8974358974358974,0.05,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,2,0.8974358974358974,0.8974358974358974,0.05,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,3,0.8974358974358974,0.8974358974358974,0.05,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.9487179487179487,0.9487179487179487,0.05,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,2,1.0,0.9487179487179487,0.05,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,3,1.0,0.9487179487179487,0.05,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.9487179487179487,0.9743589743589745,0.05,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,2,0.9487179487179487,0.9743589743589745,0.05,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,3,0.9487179487179487,0.9743589743589745,0.05,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.8461538461538461,1.0,0.01,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,1.0,0.01,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.8205128205128205,0.9487179487179487,0.01,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.7435897435897436,1.0,0.005,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.8974358974358974,1.0,0.005,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,0.9487179487179487,0.005,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.8717948717948718,1.0,0.05,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,2,0.8717948717948718,1.0,0.05,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,3,0.8717948717948718,1.0,0.05,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.923076923076923,1.0,0.05,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,2,0.9487179487179487,1.0,0.05,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,3,0.9487179487179487,1.0,0.05,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.9230769230769231,1.0,0.05,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,2,0.9487179487179487,1.0,0.05,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,3,0.9487179487179487,1.0,0.05,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.8717948717948718,1.0,0.01,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.9487179487179487,0.9487179487179487,0.01,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.8974358974358974,0.9487179487179487,0.01,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.8717948717948718,1.0,0.005,8,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.9487179487179487,1.0,0.005,8,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.9487179487179487,1.0,0.005,8,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.923076923076923,0.8717948717948718,0.05,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,2,0.923076923076923,0.8717948717948718,0.05,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,3,0.923076923076923,0.8717948717948718,0.05,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,1.0,0.9230769230769231,0.05,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,2,1.0,0.9230769230769231,0.05,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,3,0.9743589743589745,0.9230769230769231,0.05,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,1.0,0.9487179487179487,0.05,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,2,1.0,0.9487179487179487,0.05,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,3,1.0,0.9487179487179487,0.05,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.9487179487179488,0.9487179487179487,0.01,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.9743589743589745,1.0,0.01,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.9743589743589745,1.0,0.01,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,1.0,0.9487179487179487,0.005,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.5897435897435898,1.0,0.005,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.9743589743589745,0.9487179487179487,0.005,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,1.0,0.9230769230769231,0.05,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,2,1.0,0.9230769230769231,0.05,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,3,1.0,0.9230769230769231,0.05,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.9743589743589745,0.8461538461538461,0.05,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,2,0.9743589743589745,0.8461538461538461,0.05,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,3,0.9743589743589745,0.8461538461538461,0.05,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.9743589743589745,0.8974358974358975,0.05,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,2,1.0,0.8974358974358975,0.05,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,3,1.0,0.8974358974358975,0.05,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.9743589743589745,0.9743589743589745,0.01,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.9230769230769231,0.9487179487179487,0.01,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,1.0,0.9230769230769231,0.01,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.9487179487179488,0.9230769230769231,0.005,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.9230769230769231,0.9743589743589745,0.005,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,1.0,0.9743589743589745,0.005,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,0.8974358974358975,0.05,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,2,1.0,0.8974358974358975,0.05,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,3,1.0,0.8974358974358975,0.05,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.9743589743589745,0.9487179487179488,0.05,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,2,0.9743589743589745,0.9487179487179488,0.05,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,3,0.9743589743589745,0.9487179487179488,0.05,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,0.9487179487179487,0.05,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,2,0.9743589743589745,0.9487179487179487,0.05,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,3,0.9743589743589745,0.9487179487179487,0.05,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.9743589743589745,0.8974358974358974,0.01,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.8974358974358975,0.9230769230769231,0.01,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,0.9487179487179487,0.01,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,0.9230769230769231,0.005,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,0.9743589743589745,0.005,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,0.8974358974358974,0.005,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.9230769230769231,0.8974358974358975,0.05,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,2,0.9743589743589745,0.8974358974358975,0.05,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,3,1.0,0.8974358974358975,0.05,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,1.0,0.8461538461538461,0.05,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,2,1.0,0.8461538461538461,0.05,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,3,1.0,0.8461538461538461,0.05,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,1.0,0.8717948717948717,0.05,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,2,0.9487179487179488,0.8717948717948717,0.05,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,3,0.9743589743589745,0.8717948717948717,0.05,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,0.9743589743589745,0.9487179487179488,0.01,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,1.0,0.9230769230769231,0.01,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,1.0,1.0,0.01,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,1.0,0.8717948717948718,0.005,9,0.25,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,1.0,0.8974358974358974,0.005,9,0.5,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,1.0,0.9487179487179488,0.005,9,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,1.0,1.0,0.05,10,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,2,1.0,1.0,0.05,10,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,3,1.0,1.0,0.05,10,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,1.0,1.0,0.05,10,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,2,1.0,1.0,0.05,10,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,3,1.0,1.0,0.05,10,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,1.0,1.0,0.05,10,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,2,1.0,1.0,0.05,10,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,3,1.0,1.0,0.05,10,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,1.0,1.0,0.01,10,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,1.0,1.0,0.01,10,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.9487179487179488,1.0,0.01,10,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,1.0,1.0,0.005,10,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,0.9487179487179488,1.0,0.005,10,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.01,1,1.0,1.0,0.005,10,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.9230769230769231,1.0,0.05,10,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,2,0.9743589743589745,1.0,0.05,10,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,3,0.9743589743589745,1.0,0.05,10,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.9487179487179488,1.0,0.05,10,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,2,0.9487179487179488,1.0,0.05,10,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,3,0.9487179487179488,1.0,0.05,10,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,0.9743589743589745,1.0,0.05,10,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,2,0.9743589743589745,1.0,0.05,10,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,3,1.0,1.0,0.05,10,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,1.0,1.0,0.01,10,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,1.0,1.0,0.01,10,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,1.0,1.0,0.01,10,0.75,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,1.0,1.0,0.005,10,0.25,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,1.0,1.0,0.005,10,0.5,svae,breast-tissue
32,8,3,relu,Dense,0.1,1,1.0,1.0,0.005,10,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,1.0,0.05,10,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,2,1.0,1.0,0.05,10,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,3,1.0,1.0,0.05,10,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,1.0,0.05,10,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,2,1.0,1.0,0.05,10,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,3,1.0,1.0,0.05,10,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,1.0,0.05,10,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,2,1.0,1.0,0.05,10,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,3,1.0,1.0,0.05,10,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.8974358974358975,1.0,0.01,10,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,0.9487179487179488,1.0,0.01,10,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,1.0,0.01,10,0.75,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,1.0,0.005,10,0.25,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,1.0,0.005,10,0.5,svae,breast-tissue
32,8,3,relu,Dense,1.0,1,1.0,1.0,0.005,10,0.75,svae,breast-tissue
32,8,3,relu,Dense,10.0,1,1.0,1.0,0.05,10,0.25,svae,breast-tissue
