bes,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,bestof10auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,dataset,mpwmutualinf,knn5auc,bestof10knn5auc,knn9auc,knn15auc,knnsqrtauc,knn5a3auc,knn5a5auc,knn5a9auc,knn5asqrtauc,Betterauc,BetteraucBestof10
64,8,3,relu,Dense,32,32,0.1,1,0.644067797,0.906968125,,0.056093484,0.448277752,0.684210526,NaN,0,0.005,1,svae,breast-cancer-wisconsin,0.774841463,0.920681987,,0.916975537,0.915492958,0.915492958,0.922535211,0.920681987,0.916975537,0.915492958,Worse,
64,8,3,relu,Dense,32,32,0.1,1,0.592592593,0.949962936,,0.064724667,0.457271804,0.671052632,NaN,0,0.005,1,svae,breast-cancer-wisconsin,0.789526518,0.932913269,,0.931430689,0.928836175,0.928094885,0.932542624,0.932913269,0.931430689,0.928094885,Better,
64,8,3,relu,Dense,32,32,0.1,1,0.142857143,0.883988139,,0.056469887,0.480545058,0.5,NaN,0,0.005,1,svae,breast-cancer-wisconsin,0.795270748,0.92624166,,0.923647146,0.921793921,0.920681987,0.928836175,0.92624166,0.923647146,0.920681987,Worse,
64,8,3,relu,Dense,32,32,0.1,1,0.618181818,0.973684211,,0.056896588,0.315447136,0.710526316,NaN,0,0.005,1,svae,breast-cancer-wisconsin,0.786565418,0.913639733,,0.911415864,0.907338769,0.905485545,0.919940697,0.913639733,0.911415864,0.905485545,Better,
64,8,3,relu,Dense,32,32,0.1,1,0.095238095,0.808376575,,0.055957956,0.537016712,0.526315789,NaN,0,0.005,1,svae,breast-cancer-wisconsin,0.782386161,0.934395849,,0.935878428,0.933654559,0.932913269,0.931430689,0.934395849,0.935878428,0.932913269,Worse,
64,8,3,relu,Dense,32,32,0.1,1,0.311111111,0.989992587,,0.058744271,0.395210682,0.842105263,NaN,0,0.005,1,svae,breast-cancer-wisconsin,0.778376011,0.948851001,,0.947368421,0.946627131,0.946256486,0.950704225,0.948851001,0.947368421,0.946256486,Better,
64,8,3,relu,Dense,32,32,0.1,1,0.610169492,0.960340993,,0.057119725,0.457587547,0.532616753,NaN,0,0.005,1,svae,breast-cancer-wisconsin,0.796703024,0.949962936,,0.949962936,0.949962936,0.949592291,0.948851001,0.949962936,0.949962936,0.949592291,Better,
64,8,3,relu,Dense,32,32,0.1,1,0.266666667,0.889547813,0.97813195,0.063644394,0.280638384,0.797998517,1,0.236842105,0.01,1,svae,breast-cancer-wisconsin,0.792068112,0.941067457,0.958487769,0.939214233,0.936249073,0.935507784,0.939955523,0.941067457,0.939214233,0.935507784,Worse,Better
64,8,3,relu,Dense,32,32,0.1,1,0.509803922,0.955893254,,0.05490486,0.344915615,0.868421053,1,0.342105263,0.01,1,svae,breast-cancer-wisconsin,0.793682923,0.90585619,,0.90659748,0.90659748,0.90585619,0.901037806,0.90585619,0.90659748,0.90585619,Better,
64,8,3,relu,Dense,32,32,0.1,1,0.146341463,0.943291327,,0.06448697,0.246511644,0.671052632,1,0.157894737,0.01,1,svae,breast-cancer-wisconsin,0.773473295,0.958487769,,0.958487769,0.957375834,0.957005189,0.959970348,0.958487769,0.958487769,0.957005189,Worse,
64,8,3,relu,Dense,32,32,0.1,1,0.23255814,0.901408451,,0.062490559,0.366086967,0.692364715,1,0.157894737,0.01,1,svae,breast-cancer-wisconsin,0.798233596,0.921052632,,0.916604893,0.914010378,0.914381023,0.919570052,0.921052632,0.916604893,0.914381023,Worse,
64,8,3,relu,Dense,32,32,0.1,1,0.367346939,0.911786509,,0.062715165,0.279367797,0.767420311,1,0.315789474,0.01,1,svae,breast-cancer-wisconsin,0.779950312,0.930318755,,0.92920682,0.927353595,0.925500371,0.929577465,0.930318755,0.92920682,0.925500371,Worse,
64,8,3,relu,Dense,32,32,0.1,1,0.4,0.921793921,,0.056805471,0.447864639,0.617123795,NaN,0,0.01,1,svae,breast-cancer-wisconsin,0.783811547,0.922535211,,0.921052632,0.917716827,0.916975537,0.925129726,0.922535211,0.921052632,0.916975537,Worse,
64,8,3,relu,Dense,32,32,0.1,1,0.272727273,0.828020756,,0.058705761,0.387633165,0.802631579,1,0.131578947,0.01,1,svae,breast-cancer-wisconsin,0.800380348,0.911045219,,0.906968125,0.904744255,0.90363232,0.918087472,0.911045219,0.906968125,0.90363232,Worse,
64,8,3,relu,Dense,32,32,0.1,1,0.051282051,0.816160119,,0.063193445,0.350003727,0.812824314,1,0.473684211,0.01,1,svae,breast-cancer-wisconsin,0.771807574,0.9306894,,0.934025204,0.932542624,0.932171979,0.926612305,0.9306894,0.934025204,0.932171979,Worse,
64,8,3,relu,Dense,32,32,0.1,1,0.304347826,0.97813195,,0.057288824,0.321135507,0.934210526,1,0.263157895,0.01,1,svae,breast-cancer-wisconsin,0.777296563,0.948109711,,0.946627131,0.945515196,0.945885841,0.947368421,0.948109711,0.946627131,0.945885841,Better,
64,8,3,relu,Dense,32,32,0.1,1,0.272727273,0.972942921,,0.061322439,0.274018461,0.815789474,1,0.315789474,0.01,1,svae,breast-cancer-wisconsin,0.766264389,0.952186805,,0.95181616,0.950704225,0.950704225,0.95181616,0.952186805,0.95181616,0.950704225,Better,
64,8,3,relu,Dense,32,32,0.1,2,0.44,0.92772424,0.989992587,0.063644394,0.280638384,0.797998517,1,0.236842105,0.01,1,svae,breast-cancer-wisconsin,0.792068112,0.941067457,0.958487769,0.939214233,0.936249073,0.935507784,0.939955523,0.941067457,0.939214233,0.935507784,Worse,Better
64,8,3,relu,Dense,32,32,0.1,2,0.538461538,0.95033358,,0.05490486,0.344915615,0.868421053,1,0.342105263,0.01,1,svae,breast-cancer-wisconsin,0.793682923,0.90585619,,0.90659748,0.90659748,0.90585619,0.901037806,0.90585619,0.90659748,0.90585619,Better,
64,8,3,relu,Dense,32,32,0.1,2,0.23255814,0.945144552,,0.06448697,0.246511644,0.671052632,1,0.157894737,0.01,1,svae,breast-cancer-wisconsin,0.773473295,0.958487769,,0.958487769,0.957375834,0.957005189,0.959970348,0.958487769,0.958487769,0.957005189,Worse,
64,8,3,relu,Dense,32,32,0.1,2,0.5,0.954781319,,0.062490559,0.366086967,0.692364715,1,0.157894737,0.01,1,svae,breast-cancer-wisconsin,0.798233596,0.921052632,,0.916604893,0.914010378,0.914381023,0.919570052,0.921052632,0.916604893,0.914381023,Better,
64,8,3,relu,Dense,32,32,0.1,2,0.586206897,0.950704225,,0.062715165,0.279367797,0.767420311,1,0.315789474,0.01,1,svae,breast-cancer-wisconsin,0.779950312,0.930318755,,0.92920682,0.927353595,0.925500371,0.929577465,0.930318755,0.92920682,0.925500371,Better,
64,8,3,relu,Dense,32,32,0.1,2,0.423076923,0.950704225,,0.056805471,0.447864639,0.617123795,NaN,0,0.01,1,svae,breast-cancer-wisconsin,0.783811547,0.922535211,,0.921052632,0.917716827,0.916975537,0.925129726,0.922535211,0.921052632,0.916975537,Better,
64,8,3,relu,Dense,32,32,0.1,2,0.347826087,0.909933284,,0.058705761,0.387633165,0.802631579,1,0.131578947,0.01,1,svae,breast-cancer-wisconsin,0.800380348,0.911045219,,0.906968125,0.904744255,0.90363232,0.918087472,0.911045219,0.906968125,0.90363232,Worse,
64,8,3,relu,Dense,32,32,0.1,2,0.761904762,0.9744255,,0.063193445,0.350003727,0.812824314,1,0.473684211,0.01,1,svae,breast-cancer-wisconsin,0.771807574,0.9306894,,0.934025204,0.932542624,0.932171979,0.926612305,0.9306894,0.934025204,0.932171979,Better,
64,8,3,relu,Dense,32,32,0.1,2,0.677966102,0.989992587,,0.057288824,0.321135507,0.934210526,1,0.263157895,0.01,1,svae,breast-cancer-wisconsin,0.777296563,0.948109711,,0.946627131,0.945515196,0.945885841,0.947368421,0.948109711,0.946627131,0.945885841,Better,
64,8,3,relu,Dense,32,32,0.1,2,0.340425532,0.934025204,,0.061322439,0.274018461,0.815789474,1,0.315789474,0.01,1,svae,breast-cancer-wisconsin,0.766264389,0.952186805,,0.95181616,0.950704225,0.950704225,0.95181616,0.952186805,0.95181616,0.950704225,Worse,
64,8,3,relu,Dense,32,32,0.1,3,0.655737705,0.960711638,0.986286138,0.063644394,0.280638384,0.797998517,1,0.236842105,0.01,1,svae,breast-cancer-wisconsin,0.792068112,0.941067457,0.958487769,0.939214233,0.936249073,0.935507784,0.939955523,0.941067457,0.939214233,0.935507784,Better,Better
64,8,3,relu,Dense,32,32,0.1,3,0.754098361,0.978873239,,0.05490486,0.344915615,0.868421053,1,0.342105263,0.01,1,svae,breast-cancer-wisconsin,0.793682923,0.90585619,,0.90659748,0.90659748,0.90585619,0.901037806,0.90585619,0.90659748,0.90585619,Better,
64,8,3,relu,Dense,32,32,0.1,3,0.509803922,0.984432913,,0.06448697,0.246511644,0.671052632,1,0.157894737,0.01,1,svae,breast-cancer-wisconsin,0.773473295,0.958487769,,0.958487769,0.957375834,0.957005189,0.959970348,0.958487769,0.958487769,0.957005189,Better,
64,8,3,relu,Dense,32,32,0.1,3,0.481481481,0.936990363,,0.062490559,0.366086967,0.692364715,1,0.157894737,0.01,1,svae,breast-cancer-wisconsin,0.798233596,0.921052632,,0.916604893,0.914010378,0.914381023,0.919570052,0.921052632,0.916604893,0.914381023,Better,
64,8,3,relu,Dense,32,32,0.1,3,0.698412698,0.967383247,,0.062715165,0.279367797,0.767420311,1,0.315789474,0.01,1,svae,breast-cancer-wisconsin,0.779950312,0.930318755,,0.92920682,0.927353595,0.925500371,0.929577465,0.930318755,0.92920682,0.925500371,Better,
64,8,3,relu,Dense,32,32,0.1,3,0.655737705,0.955893254,,0.056805471,0.447864639,0.617123795,NaN,0,0.01,1,svae,breast-cancer-wisconsin,0.783811547,0.922535211,,0.921052632,0.917716827,0.916975537,0.925129726,0.922535211,0.921052632,0.916975537,Better,
64,8,3,relu,Dense,32,32,0.1,3,0.677966102,0.976278725,,0.058705761,0.387633165,0.802631579,1,0.131578947,0.01,1,svae,breast-cancer-wisconsin,0.800380348,0.911045219,,0.906968125,0.904744255,0.90363232,0.918087472,0.911045219,0.906968125,0.90363232,Better,
64,8,3,relu,Dense,32,32,0.1,3,0.761904762,0.959599703,,0.063193445,0.350003727,0.812824314,1,0.473684211,0.01,1,svae,breast-cancer-wisconsin,0.771807574,0.9306894,,0.934025204,0.932542624,0.932171979,0.926612305,0.9306894,0.934025204,0.932171979,Better,
64,8,3,relu,Dense,32,32,0.1,3,0.644067797,0.986286138,,0.057288824,0.321135507,0.934210526,1,0.263157895,0.01,1,svae,breast-cancer-wisconsin,0.777296563,0.948109711,,0.946627131,0.945515196,0.945885841,0.947368421,0.948109711,0.946627131,0.945885841,Better,
64,8,3,relu,Dense,32,32,0.1,3,0.566037736,0.966641957,,0.061322439,0.274018461,0.815789474,1,0.315789474,0.01,1,svae,breast-cancer-wisconsin,0.766264389,0.952186805,,0.95181616,0.950704225,0.950704225,0.95181616,0.952186805,0.95181616,0.950704225,Better,
64,8,3,relu,Dense,32,32,0.1,1,0.382978723,0.92698295,0.969977761,0.067725165,0.189164786,0.973684211,1,0.263157895,0.05,1,svae,breast-cancer-wisconsin,0.752978704,0.921052632,0.931801334,0.925500371,0.92624166,0.927353595,0.934025204,0.936249073,0.937361008,0.933654559,Better,Better
64,8,3,relu,Dense,32,32,0.1,1,0.1,0.904744255,,0.064786123,0.290389986,0.891030393,0.857142857,0.157894737,0.05,1,svae,breast-cancer-wisconsin,0.766715399,0.893624907,,0.897702001,0.899925871,0.899925871,0.911045219,0.911786509,0.909933284,0.908450704,Better,
64,8,3,relu,Dense,32,32,0.1,1,0.23255814,0.90363232,,0.062430549,0.165118665,0.979243884,0.833333333,0.263157895,0.05,1,svae,breast-cancer-wisconsin,0.75236667,0.924759081,,0.933283914,0.938102298,0.938843588,0.95255745,0.95181616,0.952928095,0.95404003,Worse,
64,8,3,relu,Dense,32,32,0.1,1,0.23255814,0.939214233,,0.065981556,0.205981994,0.971830986,1,0.210526316,0.05,1,svae,breast-cancer-wisconsin,0.756328581,0.895478132,,0.900296516,0.902520385,0.903261675,0.911045219,0.913269088,0.911415864,0.909933284,Better,
64,8,3,relu,Dense,32,32,0.1,1,0.051282051,0.834692365,,0.071537209,0.199079484,0.868606375,1,0.078947368,0.05,1,svae,breast-cancer-wisconsin,0.753056187,0.918087472,,0.923647146,0.923647146,0.922905856,0.922164566,0.921793921,0.92624166,0.924388436,Worse,
64,8,3,relu,Dense,32,32,0.1,1,0.23255814,0.959970348,,0.065572569,0.261966118,0.886953299,1,0.184210526,0.05,1,svae,breast-cancer-wisconsin,0.752746843,0.908821349,,0.911786509,0.911415864,0.911045219,0.920311342,0.919570052,0.919199407,0.917716827,Better,
64,8,3,relu,Dense,32,32,0.1,1,0.19047619,0.895107487,,0.062208127,0.25198638,0.868421053,1,0.184210526,0.05,1,svae,breast-cancer-wisconsin,0.757009779,0.895107487,,0.899555226,0.899184581,0.899184581,0.908080059,0.90659748,0.90659748,0.903261675,Worse,
64,8,3,relu,Dense,32,32,0.1,1,0,0.844329133,,0.067100058,0.233286446,0.934210526,1,0.184210526,0.05,1,svae,breast-cancer-wisconsin,0.754821618,0.915492958,,0.920681987,0.923647146,0.924388436,0.92698295,0.9306894,0.931430689,0.9306894,Worse,
64,8,3,relu,Dense,32,32,0.1,1,0.146341463,0.911045219,,0.0631385,0.235574067,0.959970348,1,0.315789474,0.05,1,svae,breast-cancer-wisconsin,0.760563665,0.915492958,,0.922535211,0.926612305,0.92698295,0.935137139,0.939584878,0.938843588,0.939214233,Worse,
64,8,3,relu,Dense,32,32,0.1,1,0.23255814,0.969977761,,0.06527312,0.195161685,0.942179392,1,0.078947368,0.05,1,svae,breast-cancer-wisconsin,0.778522152,0.931801334,,0.941438102,0.945144552,0.944773907,0.949592291,0.949962936,0.950704225,0.95033358,Better,
64,8,3,relu,Dense,32,32,0.1,2,0.618181818,0.97813195,0.995922906,0.067725165,0.189164786,0.973684211,1,0.263157895,0.05,1,svae,breast-cancer-wisconsin,0.752978704,0.921052632,0.931801334,0.925500371,0.92624166,0.927353595,0.934025204,0.936249073,0.937361008,0.933654559,Better,Better
64,8,3,relu,Dense,32,32,0.1,2,0.23255814,0.943661972,,0.064786123,0.290389986,0.891030393,0.857142857,0.157894737,0.05,1,svae,breast-cancer-wisconsin,0.766715399,0.893624907,,0.897702001,0.899925871,0.899925871,0.911045219,0.911786509,0.909933284,0.908450704,Better,
64,8,3,relu,Dense,32,32,0.1,2,0.566037736,0.994810971,,0.062430549,0.165118665,0.979243884,0.833333333,0.263157895,0.05,1,svae,breast-cancer-wisconsin,0.75236667,0.924759081,,0.933283914,0.938102298,0.938843588,0.95255745,0.95181616,0.952928095,0.95404003,Better,
64,8,3,relu,Dense,32,32,0.1,2,0.566037736,0.995922906,,0.065981556,0.205981994,0.971830986,1,0.210526316,0.05,1,svae,breast-cancer-wisconsin,0.756328581,0.895478132,,0.900296516,0.902520385,0.903261675,0.911045219,0.913269088,0.911415864,0.909933284,Better,
64,8,3,relu,Dense,32,32,0.1,2,0.382978723,0.964788732,,0.071537209,0.199079484,0.868606375,1,0.078947368,0.05,1,svae,breast-cancer-wisconsin,0.753056187,0.918087472,,0.923647146,0.923647146,0.922905856,0.922164566,0.921793921,0.92624166,0.924388436,Better,
64,8,3,relu,Dense,32,32,0.1,2,0.222222222,0.914381023,,0.065572569,0.261966118,0.886953299,1,0.184210526,0.05,1,svae,breast-cancer-wisconsin,0.752746843,0.908821349,,0.911786509,0.911415864,0.911045219,0.920311342,0.919570052,0.919199407,0.917716827,Better,
64,8,3,relu,Dense,32,32,0.1,2,0.266666667,0.914381023,,0.062208127,0.25198638,0.868421053,1,0.184210526,0.05,1,svae,breast-cancer-wisconsin,0.757009779,0.895107487,,0.899555226,0.899184581,0.899184581,0.908080059,0.90659748,0.90659748,0.903261675,Better,
64,8,3,relu,Dense,32,32,0.1,2,0.048780488,0.891030393,,0.067100058,0.233286446,0.934210526,1,0.184210526,0.05,1,svae,breast-cancer-wisconsin,0.754821618,0.915492958,,0.920681987,0.923647146,0.924388436,0.92698295,0.9306894,0.931430689,0.9306894,Worse,
64,8,3,relu,Dense,32,32,0.1,2,0.48,0.967012602,,0.0631385,0.235574067,0.959970348,1,0.315789474,0.05,1,svae,breast-cancer-wisconsin,0.760563665,0.915492958,,0.922535211,0.926612305,0.92698295,0.935137139,0.939584878,0.938843588,0.939214233,Better,
64,8,3,relu,Dense,32,32,0.1,2,0.136363636,0.909933284,,0.06527312,0.195161685,0.942179392,1,0.078947368,0.05,1,svae,breast-cancer-wisconsin,0.778522152,0.931801334,,0.941438102,0.945144552,0.944773907,0.949592291,0.949962936,0.950704225,0.95033358,Worse,
64,8,3,relu,Dense,32,32,0.1,3,0.7,0.989992587,0.994069681,0.067725165,0.189164786,0.973684211,1,0.263157895,0.05,1,svae,breast-cancer-wisconsin,0.752978704,0.921052632,0.931801334,0.925500371,0.92624166,0.927353595,0.934025204,0.936249073,0.937361008,0.933654559,Better,Better
64,8,3,relu,Dense,32,32,0.1,3,0.48,0.939955523,,0.064786123,0.290389986,0.891030393,0.857142857,0.157894737,0.05,1,svae,breast-cancer-wisconsin,0.766715399,0.893624907,,0.897702001,0.899925871,0.899925871,0.911045219,0.911786509,0.909933284,0.908450704,Better,
64,8,3,relu,Dense,32,32,0.1,3,0.538461538,0.994069681,,0.062430549,0.165118665,0.979243884,0.833333333,0.263157895,0.05,1,svae,breast-cancer-wisconsin,0.75236667,0.924759081,,0.933283914,0.938102298,0.938843588,0.95255745,0.95181616,0.952928095,0.95404003,Better,
64,8,3,relu,Dense,32,32,0.1,3,0.610169492,0.980726464,,0.065981556,0.205981994,0.971830986,1,0.210526316,0.05,1,svae,breast-cancer-wisconsin,0.756328581,0.895478132,,0.900296516,0.902520385,0.903261675,0.911045219,0.913269088,0.911415864,0.909933284,Better,
64,8,3,relu,Dense,32,32,0.1,3,0.509803922,0.930318755,,0.071537209,0.199079484,0.868606375,1,0.078947368,0.05,1,svae,breast-cancer-wisconsin,0.753056187,0.918087472,,0.923647146,0.923647146,0.922905856,0.922164566,0.921793921,0.92624166,0.924388436,Better,
64,8,3,relu,Dense,32,32,0.1,3,0.181818182,0.967012602,,0.065572569,0.261966118,0.886953299,1,0.184210526,0.05,1,svae,breast-cancer-wisconsin,0.752746843,0.908821349,,0.911786509,0.911415864,0.911045219,0.920311342,0.919570052,0.919199407,0.917716827,Better,
64,8,3,relu,Dense,32,32,0.1,3,0.48,0.922535211,,0.062208127,0.25198638,0.868421053,1,0.184210526,0.05,1,svae,breast-cancer-wisconsin,0.757009779,0.895107487,,0.899555226,0.899184581,0.899184581,0.908080059,0.90659748,0.90659748,0.903261675,Better,
64,8,3,relu,Dense,32,32,0.1,3,0.217391304,0.924017791,,0.067100058,0.233286446,0.934210526,1,0.184210526,0.05,1,svae,breast-cancer-wisconsin,0.754821618,0.915492958,,0.920681987,0.923647146,0.924388436,0.92698295,0.9306894,0.931430689,0.9306894,Better,
64,8,3,relu,Dense,32,32,0.1,3,0.472727273,0.92994811,,0.0631385,0.235574067,0.959970348,1,0.315789474,0.05,1,svae,breast-cancer-wisconsin,0.760563665,0.915492958,,0.922535211,0.926612305,0.92698295,0.935137139,0.939584878,0.938843588,0.939214233,Better,
64,8,3,relu,Dense,32,32,0.1,3,0.291666667,0.968124537,,0.06527312,0.195161685,0.942179392,1,0.078947368,0.05,1,svae,breast-cancer-wisconsin,0.778522152,0.931801334,,0.941438102,0.945144552,0.944773907,0.949592291,0.949962936,0.950704225,0.95033358,Better,
64,8,3,relu,Dense,32,32,0.1,4,0.818181818,0.995552261,0.998888065,0.067725165,0.189164786,0.973684211,1,0.263157895,0.05,1,svae,breast-cancer-wisconsin,0.752978704,0.921052632,0.931801334,0.925500371,0.92624166,0.927353595,0.934025204,0.936249073,0.937361008,0.933654559,Better,Better
64,8,3,relu,Dense,32,32,0.1,4,0.44,0.939955523,,0.064786123,0.290389986,0.891030393,0.857142857,0.157894737,0.05,1,svae,breast-cancer-wisconsin,0.766715399,0.893624907,,0.897702001,0.899925871,0.899925871,0.911045219,0.911786509,0.909933284,0.908450704,Better,
64,8,3,relu,Dense,32,32,0.1,4,0.689655172,0.998888065,,0.062430549,0.165118665,0.979243884,0.833333333,0.263157895,0.05,1,svae,breast-cancer-wisconsin,0.75236667,0.924759081,,0.933283914,0.938102298,0.938843588,0.95255745,0.95181616,0.952928095,0.95404003,Better,
64,8,3,relu,Dense,32,32,0.1,4,0.666666667,0.994810971,,0.065981556,0.205981994,0.971830986,1,0.210526316,0.05,1,svae,breast-cancer-wisconsin,0.756328581,0.895478132,,0.900296516,0.902520385,0.903261675,0.911045219,0.913269088,0.911415864,0.909933284,Better,
64,8,3,relu,Dense,32,32,0.1,4,0.382978723,0.929577465,,0.071537209,0.199079484,0.868606375,1,0.078947368,0.05,1,svae,breast-cancer-wisconsin,0.753056187,0.918087472,,0.923647146,0.923647146,0.922905856,0.922164566,0.921793921,0.92624166,0.924388436,Better,
64,8,3,relu,Dense,32,32,0.1,4,0.125,0.931801334,,0.065572569,0.261966118,0.886953299,1,0.184210526,0.05,1,svae,breast-cancer-wisconsin,0.752746843,0.908821349,,0.911786509,0.911415864,0.911045219,0.920311342,0.919570052,0.919199407,0.917716827,Better,
64,8,3,relu,Dense,32,32,0.1,4,0.448979592,0.918087472,,0.062208127,0.25198638,0.868421053,1,0.184210526,0.05,1,svae,breast-cancer-wisconsin,0.757009779,0.895107487,,0.899555226,0.899184581,0.899184581,0.908080059,0.90659748,0.90659748,0.903261675,Better,
64,8,3,relu,Dense,32,32,0.1,4,0.352941176,0.95181616,,0.067100058,0.233286446,0.934210526,1,0.184210526,0.05,1,svae,breast-cancer-wisconsin,0.754821618,0.915492958,,0.920681987,0.923647146,0.924388436,0.92698295,0.9306894,0.931430689,0.9306894,Better,
64,8,3,relu,Dense,32,32,0.1,4,0.392156863,0.935507784,,0.0631385,0.235574067,0.959970348,1,0.315789474,0.05,1,svae,breast-cancer-wisconsin,0.760563665,0.915492958,,0.922535211,0.926612305,0.92698295,0.935137139,0.939584878,0.938843588,0.939214233,Better,
64,8,3,relu,Dense,32,32,0.1,4,0.586206897,0.992216457,,0.06527312,0.195161685,0.942179392,1,0.078947368,0.05,1,svae,breast-cancer-wisconsin,0.778522152,0.931801334,,0.941438102,0.945144552,0.944773907,0.949592291,0.949962936,0.950704225,0.95033358,Better,
64,8,3,relu,Dense,32,32,0.1,5,0.75,0.988880652,1,0.067725165,0.189164786,0.973684211,1,0.263157895,0.05,1,svae,breast-cancer-wisconsin,0.752978704,0.921052632,0.931801334,0.925500371,0.92624166,0.927353595,0.934025204,0.936249073,0.937361008,0.933654559,Better,Better
64,8,3,relu,Dense,32,32,0.1,5,0.620689655,0.955151964,,0.064786123,0.290389986,0.891030393,0.857142857,0.157894737,0.05,1,svae,breast-cancer-wisconsin,0.766715399,0.893624907,,0.897702001,0.899925871,0.899925871,0.911045219,0.911786509,0.909933284,0.908450704,Better,
64,8,3,relu,Dense,32,32,0.1,5,0.7,1,,0.062430549,0.165118665,0.979243884,0.833333333,0.263157895,0.05,1,svae,breast-cancer-wisconsin,0.75236667,0.924759081,,0.933283914,0.938102298,0.938843588,0.95255745,0.95181616,0.952928095,0.95404003,Better,
64,8,3,relu,Dense,32,32,0.1,5,0.581818182,0.992216457,,0.065981556,0.205981994,0.971830986,1,0.210526316,0.05,1,svae,breast-cancer-wisconsin,0.756328581,0.895478132,,0.900296516,0.902520385,0.903261675,0.911045219,0.913269088,0.911415864,0.909933284,Better,
