hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,ar,i,model,dataset
32,8,3,relu,Dense,128,64,0.1,8,0.5081967213114754,0.8038671169169703,0.3348599216101835,0.3545402955484615,0.005,6,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,9,0.48582995951417,0.8064368020379751,0.3348599216101835,0.3545402955484615,0.005,6,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,10,0.4935064935064935,0.8099951124144672,0.3348599216101835,0.3545402955484615,0.005,6,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,1,0.25165562913907286,0.764466512633668,0.35176403513889537,0.347015022963916,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,2,0.2608695652173913,0.7648071625344353,0.35176403513889537,0.347015022963916,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,3,0.38823529411764707,0.7736529518054445,0.35176403513889537,0.347015022963916,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,4,0.3103448275862069,0.764762729938683,0.35176403513889537,0.347015022963916,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,5,0.44680851063829785,0.772701353713084,0.35176403513889537,0.347015022963916,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,6,0.43564356435643564,0.7653810835629017,0.35176403513889537,0.347015022963916,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,7,0.46766169154228854,0.7726606238336443,0.35176403513889537,0.347015022963916,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,8,0.44776119402985076,0.7678396871945259,0.35176403513889537,0.347015022963916,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,9,0.5178571428571429,0.7662993572084482,0.35176403513889537,0.347015022963916,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,10,0.5267857142857143,0.8064738292011021,0.35176403513889537,0.347015022963916,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,1,0.0,0.7320047987203412,0.3366320756837542,0.3395256203572595,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,2,0.10071942446043165,0.7407802363814094,0.3366320756837542,0.3395256203572595,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,3,0.19444444444444445,0.7572425131076157,0.3366320756837542,0.3395256203572595,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,4,0.18181818181818182,0.7327268284013153,0.3366320756837542,0.3395256203572595,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,5,0.18867924528301888,0.7413060220978112,0.3366320756837542,0.3395256203572595,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,6,0.2064516129032258,0.7701279658757665,0.3366320756837542,0.3395256203572595,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,7,0.27380952380952384,0.7492298350069612,0.3366320756837542,0.3395256203572595,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,8,0.30851063829787234,0.7638851861725762,0.3366320756837542,0.3395256203572595,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,9,0.30434782608695654,0.7927367516810333,0.3366320756837542,0.3395256203572595,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,10,0.3942307692307692,0.7920961817589385,0.3366320756837542,0.3395256203572595,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,1,0.015625,0.740583992416837,0.3605261719280572,0.36103124327294983,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,2,0.07518796992481203,0.7503776770638941,0.3605261719280572,0.36103124327294983,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,3,0.20125786163522014,0.7581755976184129,0.3605261719280572,0.36103124327294983,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,4,0.21739130434782608,0.7146686809443408,0.3605261719280572,0.36103124327294983,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,5,0.23580786026200873,0.6993912734381943,0.3605261719280572,0.36103124327294983,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,6,0.2818181818181818,0.7089590923901775,0.3605261719280572,0.36103124327294983,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,7,0.3893129770992366,0.7368849788204627,0.3605261719280572,0.36103124327294983,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,8,0.390625,0.7330933973162713,0.3605261719280572,0.36103124327294983,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,9,0.3471698113207547,0.7217853016973251,0.3605261719280572,0.36103124327294983,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,10,0.40293040293040294,0.7327231256850026,0.3605261719280572,0.36103124327294983,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,1,0.016129032258064516,0.3915622500666489,0.343771930360704,0.34188744767405044,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,2,0.10852713178294573,0.6805000148108652,0.343771930360704,0.34188744767405044,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,3,0.17777777777777778,0.750473947688024,0.343771930360704,0.34188744767405044,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,4,0.2,0.7351706211676887,0.343771930360704,0.34188744767405044,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,5,0.14705882352941177,0.7226776563286827,0.343771930360704,0.34188744767405044,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,6,0.14925373134328357,0.7309347137059748,0.343771930360704,0.34188744767405044,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,7,0.28,0.7426834325661306,0.343771930360704,0.34188744767405044,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,8,0.22695035460992907,0.7374477916999911,0.343771930360704,0.34188744767405044,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,9,0.3493975903614458,0.7467416096448355,0.343771930360704,0.34188744767405044,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,10,0.2631578947368421,0.7493298083474037,0.343771930360704,0.34188744767405044,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,1,0.031007751937984496,0.45952931070233116,0.3517628036690928,0.35077189393332203,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,2,0.1267605633802817,0.7470378269498503,0.3517628036690928,0.35077189393332203,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,3,0.23129251700680273,0.776378151011582,0.3517628036690928,0.35077189393332203,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,4,0.22972972972972974,0.783642880417074,0.3517628036690928,0.35077189393332203,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,5,0.23529411764705882,0.7816878462039752,0.3517628036690928,0.35077189393332203,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,6,0.2926829268292683,0.7891229005598507,0.3517628036690928,0.35077189393332203,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,7,0.27710843373493976,0.7866642969282265,0.3517628036690928,0.35077189393332203,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,8,0.2857142857142857,0.7948102728161379,0.3517628036690928,0.35077189393332203,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,9,0.2727272727272727,0.7894561450279926,0.3517628036690928,0.35077189393332203,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,10,0.33507853403141363,0.8001792114695342,0.3517628036690928,0.35077189393332203,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,1,0.05925925925925926,0.7540803933765811,0.3493221329529164,0.34997795867805853,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,2,0.17142857142857143,0.7698243431381261,0.3493221329529164,0.34997795867805853,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,3,0.2,0.7797772445866288,0.3493221329529164,0.34997795867805853,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,4,0.2602739726027397,0.775693148493735,0.3493221329529164,0.34997795867805853,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,5,0.20833333333333334,0.7733345182025535,0.3493221329529164,0.34997795867805853,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,6,0.272108843537415,0.7605675523564086,0.3493221329529164,0.34997795867805853,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,7,0.28378378378378377,0.7602750377677063,0.3493221329529164,0.34997795867805853,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,8,0.39285714285714285,0.765721733463669,0.3493221329529164,0.34997795867805853,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,9,0.5172413793103449,0.7796735685298737,0.3493221329529164,0.34997795867805853,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,10,0.550561797752809,0.7780147516217898,0.3493221329529164,0.34997795867805853,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,1,0.06153846153846154,0.7509997334044256,0.35244470426949037,0.34916877294738025,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,2,0.06201550387596899,0.7523845493053705,0.35244470426949037,0.34916877294738025,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,3,0.1388888888888889,0.7765706922598418,0.35244470426949037,0.34916877294738025,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,4,0.11428571428571428,0.7958914659794424,0.35244470426949037,0.34916877294738025,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,5,0.16666666666666666,0.7835836369560711,0.35244470426949037,0.34916877294738025,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,6,0.18791946308724833,0.7856349417932996,0.35244470426949037,0.34916877294738025,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,7,0.275,0.7778444266714062,0.35244470426949037,0.34916877294738025,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,8,0.25,0.7896338754110015,0.35244470426949037,0.34916877294738025,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,9,0.24581005586592178,0.7979353653840459,0.35244470426949037,0.34916877294738025,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,10,0.28054298642533937,0.8131757457270653,0.35244470426949037,0.34916877294738025,0.05,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,1,0.12403100775193798,0.8248763292751563,0.3479650822897097,0.35013127139876554,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,2,0.109375,0.811524334251607,0.3479650822897097,0.35013127139876554,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,3,0.17266187050359713,0.8185743061109629,0.3479650822897097,0.35013127139876554,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,4,0.20270270270270271,0.8427456382001836,0.3479650822897097,0.35013127139876554,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,5,0.16766467065868262,0.8155454841671851,0.3479650822897097,0.35013127139876554,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,6,0.17204301075268819,0.7975873100506532,0.3479650822897097,0.35013127139876554,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,7,0.2268041237113402,0.8253798986936817,0.3479650822897097,0.35013127139876554,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,8,0.26046511627906976,0.8040448472999794,0.3479650822897097,0.35013127139876554,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,9,0.2577777777777778,0.8193222548061259,0.3479650822897097,0.35013127139876554,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,10,0.22033898305084745,0.7814212506294618,0.3479650822897097,0.35013127139876554,0.01,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,1,0.023529411764705882,0.47725051097485116,0.4642986395264986,0.4591647817286957,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,2,0.13389121338912133,0.7562501851358155,0.4642986395264986,0.4591647817286957,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,3,0.18532818532818532,0.6495230901389258,0.4642986395264986,0.4591647817286957,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,4,0.16923076923076924,0.6314019965046358,0.4642986395264986,0.4591647817286957,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,5,0.26621160409556316,0.8013418643917178,0.4642986395264986,0.4591647817286957,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,6,0.2867132867132867,0.8157454308480702,0.4642986395264986,0.4591647817286957,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,7,0.22784810126582278,0.8133979087058266,0.4642986395264986,0.4591647817286957,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,8,0.24691358024691357,0.8282458011197014,0.4642986395264986,0.4591647817286957,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,9,0.3058252427184466,0.8224029147782814,0.4642986395264986,0.4591647817286957,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,64,0.1,10,0.2930232558139535,0.8177448976569212,0.4642986395264986,0.4591647817286957,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,1,0.0,0.7526881720430108,0.33432664653430777,0.3325804738021536,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,2,0.030303030303030304,0.7329230723658875,0.33432664653430777,0.3325804738021536,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,3,0.0547945205479452,0.7214150300660565,0.33432664653430777,0.3325804738021536,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,4,0.29411764705882354,0.7478561272549543,0.33432664653430777,0.3325804738021536,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,5,0.2874251497005988,0.7730012737344116,0.33432664653430777,0.3325804738021536,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,6,0.3236994219653179,0.762655884356764,0.33432664653430777,0.3325804738021536,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,7,0.3815028901734104,0.7699354246275067,0.33432664653430777,0.3325804738021536,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,8,0.40437158469945356,0.7861237003465742,0.33432664653430777,0.3325804738021536,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,9,0.37305699481865284,0.7914111792410913,0.33432664653430777,0.3325804738021536,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,10,0.40425531914893614,0.796358008234841,0.33432664653430777,0.3325804738021536,0.05,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,1,0.0625,0.7759042033235581,0.3870281812912965,0.3847152632165847,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,2,0.07462686567164178,0.7810806007286947,0.3870281812912965,0.3847152632165847,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,3,0.2097902097902098,0.7719348914363577,0.3870281812912965,0.3847152632165847,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,4,0.2875816993464052,0.7623078290233717,0.3870281812912965,0.3847152632165847,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,5,0.18421052631578946,0.7613488254983857,0.3870281812912965,0.3847152632165847,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,6,0.2839506172839506,0.7598825498385616,0.3870281812912965,0.3847152632165847,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,7,0.24050632911392406,0.7567093219585889,0.3870281812912965,0.3847152632165847,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,8,0.21818181818181817,0.7662549246126961,0.3870281812912965,0.3847152632165847,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,9,0.32142857142857145,0.7842390177434166,0.3870281812912965,0.3847152632165847,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,10,0.38461538461538464,0.7861940519565151,0.3870281812912965,0.3847152632165847,0.01,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,1,0.03225806451612903,0.3683388133534761,0.3514419510756322,0.35087906640615496,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,2,0.0821917808219178,0.3137978020675968,0.3514419510756322,0.35087906640615496,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,3,0.08139534883720931,0.7233552534139045,0.3514419510756322,0.35087906640615496,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,4,0.14285714285714285,0.802297165200391,0.3514419510756322,0.35087906640615496,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,5,0.18579234972677597,0.8114428744927278,0.3514419510756322,0.35087906640615496,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,6,0.1875,0.7831689327290501,0.3514419510756322,0.35087906640615496,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,7,0.18090452261306533,0.8236692437572203,0.3514419510756322,0.35087906640615496,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,8,0.24880382775119617,0.8546906010249118,0.3514419510756322,0.35087906640615496,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,9,0.2831858407079646,0.8571566100891614,0.3514419510756322,0.35087906640615496,0.005,7,svae,musk-2
32,8,3,relu,Dense,128,64,0.1,10,0.2543859649122807,0.8541648153085103,0.3514419510756322,0.35087906640615496,0.005,7,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,1,0.02962962962962963,0.5700479872034124,0.3798939299797676,0.37955785938809455,0.05,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,2,0.0784313725490196,0.6335569773986196,0.3798939299797676,0.37955785938809455,0.05,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,3,0.07643312101910828,0.6020024289819011,0.3798939299797676,0.37955785938809455,0.05,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,4,0.13978494623655913,0.6401218934210137,0.3798939299797676,0.37955785938809455,0.05,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,5,0.14705882352941177,0.669988003199147,0.3798939299797676,0.37955785938809455,0.05,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,6,0.2523364485981308,0.7286797594715484,0.3798939299797676,0.37955785938809455,0.05,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,7,0.25,0.7213039485766759,0.3798939299797676,0.37955785938809455,0.05,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,8,0.31451612903225806,0.7519328179152226,0.3798939299797676,0.37955785938809455,0.05,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,9,0.3781818181818182,0.7792440534376018,0.3798939299797676,0.37955785938809455,0.05,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,10,0.3711340206185567,0.7572202968097395,0.3798939299797676,0.37955785938809455,0.05,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,1,0.014388489208633094,0.3568344737699576,0.334735021296806,0.3348495564258121,0.01,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,2,0.1125,0.8301230782902337,0.334735021296806,0.3348495564258121,0.01,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,3,0.1411764705882353,0.8242320566367487,0.334735021296806,0.3348495564258121,0.01,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,4,0.06417112299465241,0.7972392547172606,0.334735021296806,0.3348495564258121,0.01,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,5,0.1523809523809524,0.7618857193637253,0.334735021296806,0.3348495564258121,0.01,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,6,0.19213973799126638,0.8129535827483042,0.334735021296806,0.3348495564258121,0.01,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,7,0.2857142857142857,0.8024971118812763,0.334735021296806,0.3348495564258121,0.01,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,8,0.2880658436213992,0.8089324328327261,0.334735021296806,0.3348495564258121,0.01,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,9,0.22988505747126436,0.7966616309724814,0.334735021296806,0.3348495564258121,0.01,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,10,0.2730627306273063,0.7973281199087651,0.334735021296806,0.3348495564258121,0.01,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,1,0.2553191489361702,0.805525933825054,0.33699077474388833,0.3432073716969584,0.005,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,2,0.3803680981595092,0.8090064871589797,0.33699077474388833,0.3432073716969584,0.005,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,3,0.5,0.8161305133445895,0.33699077474388833,0.3432073716969584,0.005,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,4,0.46808510638297873,0.7415429959418232,0.33699077474388833,0.3432073716969584,0.005,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,5,0.5145631067961165,0.7591160875618355,0.33699077474388833,0.3432073716969584,0.005,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,6,0.5,0.7458529577297904,0.33699077474388833,0.3432073716969584,0.005,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,7,0.5229357798165137,0.7488706715246304,0.33699077474388833,0.3432073716969584,0.005,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,8,0.5069124423963134,0.7437868420273113,0.33699077474388833,0.3432073716969584,0.005,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,9,0.47470817120622566,0.7551097485115081,0.33699077474388833,0.3432073716969584,0.005,8,svae,musk-2
32,8,3,relu,Dense,64,32,0.1,10,0.4470588235294118,0.7735418703160639,0.33699077474388833,0.3432073716969584,0.005,8,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,1,0.047244094488188976,0.7564056992209486,0.3490869911570468,0.3441669261870307,0.05,8,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,2,0.17647058823529413,0.8090435143221066,0.3490869911570468,0.3441669261870307,0.05,8,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,3,0.25,0.8280162327083148,0.3490869911570468,0.3441669261870307,0.05,8,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,4,0.2857142857142857,0.8348921769009745,0.3490869911570468,0.3441669261870307,0.05,8,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,5,0.2857142857142857,0.8285790455878433,0.3490869911570468,0.3441669261870307,0.05,8,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,6,0.25225225225225223,0.7992905595544892,0.3490869911570468,0.3441669261870307,0.05,8,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,7,0.2777777777777778,0.7392769335584585,0.3490869911570468,0.3441669261870307,0.05,8,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,8,0.2608695652173913,0.7527400100713882,0.3490869911570468,0.3441669261870307,0.05,8,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,9,0.30837004405286345,0.7382216594093427,0.3490869911570468,0.3441669261870307,0.05,8,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,10,0.30578512396694213,0.7561983471074379,0.3490869911570468,0.3441669261870307,0.05,8,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,1,0.015384615384615385,0.37878047335525344,0.3553509033988999,0.35971498279964187,0.01,8,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,2,0.07352941176470588,0.6769602180159364,0.3553509033988999,0.35971498279964187,0.01,8,svae,musk-2
32,8,3,relu,Dense,128,32,0.1,3,0.15172413793103448,0.6868279569892473,0.3553509033988999,0.35971498279964187,0.01,8,svae,musk-2
