hidden,latent,layers,nonlinearity,layertype,β,method,anomaliesSeen,auc,i,model,dataset
32,3,3,relu,Dense,0.1,wass,0,0.5172413793103448,2,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,m1,0,0.5172413793103448,2,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,wass,0,0.5,2,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,m1,0,0.5172413793103448,2,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,wass,0,0.5172413793103448,2,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,m1,0,0.5172413793103448,2,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,wass,0,0.5,2,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,m1,0,0.5172413793103448,2,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,wass,0,0.5172413793103448,3,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,m1,0,0.5172413793103448,3,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,wass,0,0.5172413793103448,3,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,m1,0,0.5172413793103448,3,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,wass,0,0.5172413793103448,3,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,m1,0,0.5172413793103448,3,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,wass,0,0.5172413793103448,3,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,m1,0,0.5172413793103448,3,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,wass,0,0.5172413793103448,3,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,m1,0,0.5172413793103448,3,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,wass,0,0.5172413793103448,4,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,m1,0,0.5172413793103448,4,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,wass,0,0.5172413793103448,4,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,m1,0,0.5172413793103448,4,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,wass,0,0.5,4,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,m1,0,0.5172413793103448,4,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,wass,0,0.5172413793103448,4,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,m1,0,0.5172413793103448,4,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,wass,0,0.5172413793103448,4,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,m1,0,0.5172413793103448,4,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,wass,0,0.5172413793103448,5,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,m1,0,0.5172413793103448,5,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,wass,0,0.5172413793103448,5,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,m1,0,0.5172413793103448,5,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,wass,0,0.5172413793103448,5,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,m1,0,0.5172413793103448,5,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,wass,0,0.5172413793103448,5,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,m1,0,0.5172413793103448,5,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,wass,0,0.5172413793103448,5,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,m1,0,0.5172413793103448,5,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,wass,0,0.5,6,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,m1,0,0.5,6,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,wass,0,0.5,6,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,m1,0,0.5,6,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,wass,0,0.5,6,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,m1,0,0.5,6,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,wass,0,0.5,6,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,m1,0,0.5,6,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,wass,0,0.5,6,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,m1,0,0.5,6,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,wass,0,0.5172413793103448,7,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,m1,0,0.5172413793103448,7,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,wass,0,0.5172413793103448,7,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,m1,0,0.5172413793103448,7,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,wass,0,0.5172413793103448,7,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,m1,0,0.5172413793103448,7,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,wass,0,0.5172413793103448,7,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,m1,0,0.5172413793103448,7,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,wass,0,0.5172413793103448,7,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,m1,0,0.5172413793103448,7,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,wass,0,0.5172413793103448,8,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,m1,0,0.5172413793103448,8,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,wass,0,0.5172413793103448,8,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,m1,0,0.5172413793103448,8,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,wass,0,0.5172413793103448,8,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,m1,0,0.5172413793103448,8,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,wass,0,0.5172413793103448,8,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,m1,0,0.5172413793103448,8,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,wass,0,0.5172413793103448,8,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,m1,0,0.5172413793103448,8,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,wass,0,0.5344827586206897,9,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,m1,0,0.5,9,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,wass,0,0.5,9,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,m1,0,0.5,9,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,wass,0,0.5,9,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,m1,0,0.5,9,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,wass,0,0.5,9,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,m1,0,0.5,9,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,wass,0,0.5,9,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,m1,0,0.5,9,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,wass,0,0.5,10,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,m1,0,0.5,10,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,wass,0,0.5,10,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,m1,0,0.5,10,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,wass,0,0.5,10,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,m1,0,0.5,10,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,wass,0,0.5,10,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,m1,0,0.5,10,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,wass,0,0.5,10,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,m1,0,0.5,10,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,wass,0,0.5,11,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,m1,0,0.5,11,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,wass,0,0.5,11,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,m1,0,0.5,11,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,wass,0,0.5,11,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,m1,0,0.5,11,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,wass,0,0.5517241379310345,11,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,m1,0,0.5,11,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,wass,0,0.5,11,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,m1,0,0.5,11,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,wass,0,0.5172413793103448,12,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,m1,0,0.5172413793103448,12,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,wass,0,0.5,12,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,m1,0,0.5172413793103448,12,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,wass,0,0.5172413793103448,12,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,m1,0,0.5172413793103448,12,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,wass,0,0.5,12,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,m1,0,0.5172413793103448,12,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,wass,0,0.5,12,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,m1,0,0.5172413793103448,12,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,wass,0,0.5,13,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,m1,0,0.5,13,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,wass,0,0.5,13,svae,ecoli cp-imS
32,3,3,relu,Dense,0.1,m1,0,0.5,13,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,wass,0,0.5,13,svae,ecoli cp-imS
32,3,3,relu,Dense,0.5,m1,0,0.5,13,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,wass,0,0.5,13,svae,ecoli cp-imS
32,3,3,relu,Dense,1.0,m1,0,0.5,13,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,wass,0,0.5,13,svae,ecoli cp-imS
32,3,3,relu,Dense,10.0,m1,0,0.5,13,svae,ecoli cp-imS
32,3,3,relu,Dense,0.01,wass,0,1.0,1,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,m1,0,1.0,1,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,wass,0,1.0,1,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,m1,0,1.0,1,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,wass,0,1.0,1,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,m1,0,1.0,1,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,wass,0,1.0,1,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,m1,0,1.0,1,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,wass,0,1.0,1,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,m1,0,1.0,1,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,wass,0,1.0,2,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,m1,0,1.0,2,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,wass,0,1.0,2,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,m1,0,1.0,2,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,wass,0,1.0,2,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,m1,0,1.0,2,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,wass,0,1.0,2,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,m1,0,1.0,2,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,wass,0,1.0,2,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,m1,0,1.0,2,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,wass,0,1.0,3,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,m1,0,1.0,3,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,wass,0,1.0,3,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,m1,0,1.0,3,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,wass,0,1.0,3,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,m1,0,1.0,3,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,wass,0,1.0,3,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,m1,0,1.0,3,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,wass,0,1.0,3,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,m1,0,1.0,3,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,wass,0,1.0,4,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,m1,0,1.0,4,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,wass,0,1.0,4,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,m1,0,1.0,4,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,wass,0,1.0,4,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,m1,0,1.0,4,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,wass,0,1.0,4,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,m1,0,1.0,4,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,wass,0,1.0,4,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,m1,0,1.0,4,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,wass,0,1.0,5,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,m1,0,1.0,5,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,wass,0,1.0,5,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,m1,0,1.0,5,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,wass,0,1.0,5,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,m1,0,1.0,5,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,wass,0,1.0,5,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,m1,0,1.0,5,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,wass,0,1.0,5,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,m1,0,1.0,5,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,wass,0,1.0,6,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,m1,0,1.0,6,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,wass,0,1.0,6,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,m1,0,1.0,6,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,wass,0,1.0,6,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,m1,0,1.0,6,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,wass,0,0.9310344827586207,6,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,m1,0,1.0,6,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,wass,0,1.0,6,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,m1,0,1.0,6,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,wass,0,1.0,7,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,m1,0,1.0,7,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,wass,0,1.0,7,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,m1,0,1.0,7,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,wass,0,1.0,7,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,m1,0,1.0,7,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,wass,0,1.0,7,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,m1,0,1.0,7,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,wass,0,1.0,7,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,m1,0,1.0,7,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,wass,0,1.0,8,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,m1,0,1.0,8,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,wass,0,1.0,8,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,m1,0,1.0,8,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,wass,0,1.0,8,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,m1,0,1.0,8,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,wass,0,1.0,8,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,m1,0,1.0,8,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,wass,0,1.0,8,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,m1,0,1.0,8,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,wass,0,1.0,9,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,m1,0,1.0,9,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,wass,0,1.0,9,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,m1,0,1.0,9,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,wass,0,1.0,9,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,m1,0,1.0,9,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,wass,0,1.0,9,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,m1,0,1.0,9,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,wass,0,1.0,9,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,m1,0,1.0,9,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,wass,0,1.0,10,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,m1,0,1.0,10,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,wass,0,1.0,10,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,m1,0,1.0,10,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,wass,0,1.0,10,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,m1,0,1.0,10,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,wass,0,1.0,10,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,m1,0,1.0,10,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,wass,0,1.0,10,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,m1,0,1.0,10,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,wass,0,1.0,11,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,m1,0,1.0,11,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,wass,0,1.0,11,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,m1,0,1.0,11,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,wass,0,1.0,11,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,m1,0,1.0,11,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,wass,0,1.0,11,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,m1,0,1.0,11,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,wass,0,1.0,11,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,m1,0,1.0,11,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,wass,0,1.0,12,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,m1,0,1.0,12,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,wass,0,1.0,12,svae,ecoli cp-imL
32,3,3,relu,Dense,0.1,m1,0,1.0,12,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,wass,0,1.0,12,svae,ecoli cp-imL
32,3,3,relu,Dense,0.5,m1,0,1.0,12,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,wass,0,1.0,12,svae,ecoli cp-imL
32,3,3,relu,Dense,1.0,m1,0,1.0,12,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,wass,0,1.0,12,svae,ecoli cp-imL
32,3,3,relu,Dense,10.0,m1,0,1.0,12,svae,ecoli cp-imL
32,3,3,relu,Dense,0.01,wass,0,0.987192118226601,1,svae,ecoli cp-imU
32,3,3,relu,Dense,0.01,m1,0,0.987192118226601,1,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,wass,0,0.9881773399014779,1,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,m1,0,0.987192118226601,1,svae,ecoli cp-imU
32,3,3,relu,Dense,0.5,wass,0,0.987192118226601,1,svae,ecoli cp-imU
32,3,3,relu,Dense,0.5,m1,0,0.987192118226601,1,svae,ecoli cp-imU
32,3,3,relu,Dense,1.0,wass,0,0.9881773399014779,1,svae,ecoli cp-imU
32,3,3,relu,Dense,1.0,m1,0,0.987192118226601,1,svae,ecoli cp-imU
32,3,3,relu,Dense,10.0,wass,0,0.987192118226601,1,svae,ecoli cp-imU
32,3,3,relu,Dense,10.0,m1,0,0.987192118226601,1,svae,ecoli cp-imU
32,3,3,relu,Dense,0.01,wass,0,0.9852216748768473,2,svae,ecoli cp-imU
32,3,3,relu,Dense,0.01,m1,0,0.9862068965517241,2,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,wass,0,0.987192118226601,2,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,m1,0,0.9852216748768473,2,svae,ecoli cp-imU
32,3,3,relu,Dense,0.5,wass,0,0.9832512315270937,2,svae,ecoli cp-imU
32,3,3,relu,Dense,0.5,m1,0,0.9862068965517241,2,svae,ecoli cp-imU
32,3,3,relu,Dense,1.0,wass,0,0.9891625615763546,2,svae,ecoli cp-imU
32,3,3,relu,Dense,1.0,m1,0,0.9862068965517241,2,svae,ecoli cp-imU
32,3,3,relu,Dense,10.0,wass,0,0.9862068965517241,2,svae,ecoli cp-imU
32,3,3,relu,Dense,10.0,m1,0,0.9852216748768473,2,svae,ecoli cp-imU
32,3,3,relu,Dense,0.01,wass,0,0.987192118226601,3,svae,ecoli cp-imU
32,3,3,relu,Dense,0.01,m1,0,0.9812807881773399,3,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,wass,0,0.9842364532019704,3,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,m1,0,0.9812807881773399,3,svae,ecoli cp-imU
32,3,3,relu,Dense,0.5,wass,0,0.9812807881773399,3,svae,ecoli cp-imU
32,3,3,relu,Dense,0.5,m1,0,0.9812807881773399,3,svae,ecoli cp-imU
32,3,3,relu,Dense,1.0,wass,0,0.9822660098522168,3,svae,ecoli cp-imU
32,3,3,relu,Dense,1.0,m1,0,0.9812807881773399,3,svae,ecoli cp-imU
32,3,3,relu,Dense,10.0,wass,0,0.9832512315270936,3,svae,ecoli cp-imU
32,3,3,relu,Dense,10.0,m1,0,0.9812807881773399,3,svae,ecoli cp-imU
32,3,3,relu,Dense,0.01,wass,0,0.9832512315270936,4,svae,ecoli cp-imU
32,3,3,relu,Dense,0.01,m1,0,0.9832512315270936,4,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,wass,0,0.9832512315270936,4,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,m1,0,0.9832512315270936,4,svae,ecoli cp-imU
32,3,3,relu,Dense,0.5,wass,0,0.9842364532019704,4,svae,ecoli cp-imU
32,3,3,relu,Dense,0.5,m1,0,0.9832512315270936,4,svae,ecoli cp-imU
32,3,3,relu,Dense,1.0,wass,0,0.9832512315270936,4,svae,ecoli cp-imU
32,3,3,relu,Dense,1.0,m1,0,0.9832512315270936,4,svae,ecoli cp-imU
32,3,3,relu,Dense,10.0,wass,0,0.9832512315270936,4,svae,ecoli cp-imU
32,3,3,relu,Dense,10.0,m1,0,0.9832512315270936,4,svae,ecoli cp-imU
32,3,3,relu,Dense,0.01,wass,0,0.9852216748768473,5,svae,ecoli cp-imU
32,3,3,relu,Dense,0.01,m1,0,0.9852216748768473,5,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,wass,0,0.9852216748768473,5,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,m1,0,0.9852216748768473,5,svae,ecoli cp-imU
32,3,3,relu,Dense,0.5,wass,0,0.9862068965517241,5,svae,ecoli cp-imU
32,3,3,relu,Dense,0.5,m1,0,0.9852216748768473,5,svae,ecoli cp-imU
32,3,3,relu,Dense,1.0,wass,0,0.9852216748768473,5,svae,ecoli cp-imU
32,3,3,relu,Dense,1.0,m1,0,0.9852216748768473,5,svae,ecoli cp-imU
32,3,3,relu,Dense,10.0,wass,0,0.9852216748768473,5,svae,ecoli cp-imU
32,3,3,relu,Dense,10.0,m1,0,0.9852216748768473,5,svae,ecoli cp-imU
32,3,3,relu,Dense,0.01,wass,0,0.9891625615763546,6,svae,ecoli cp-imU
32,3,3,relu,Dense,0.01,m1,0,0.9891625615763546,6,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,wass,0,0.9891625615763546,6,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,m1,0,0.9891625615763546,6,svae,ecoli cp-imU
32,3,3,relu,Dense,0.5,wass,0,0.9891625615763546,6,svae,ecoli cp-imU
32,3,3,relu,Dense,0.5,m1,0,0.9891625615763546,6,svae,ecoli cp-imU
32,3,3,relu,Dense,1.0,wass,0,0.9881773399014779,6,svae,ecoli cp-imU
32,3,3,relu,Dense,1.0,m1,0,0.9891625615763546,6,svae,ecoli cp-imU
32,3,3,relu,Dense,10.0,wass,0,0.9891625615763546,6,svae,ecoli cp-imU
32,3,3,relu,Dense,10.0,m1,0,0.9891625615763546,6,svae,ecoli cp-imU
32,3,3,relu,Dense,0.01,wass,0,0.9881773399014779,7,svae,ecoli cp-imU
32,3,3,relu,Dense,0.01,m1,0,0.9862068965517241,7,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,wass,0,0.9891625615763546,7,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,m1,0,0.987192118226601,7,svae,ecoli cp-imU
32,3,3,relu,Dense,0.5,wass,0,0.9881773399014779,7,svae,ecoli cp-imU
32,3,3,relu,Dense,0.5,m1,0,0.9862068965517241,7,svae,ecoli cp-imU
32,3,3,relu,Dense,1.0,wass,0,0.9881773399014779,7,svae,ecoli cp-imU
32,3,3,relu,Dense,1.0,m1,0,0.987192118226601,7,svae,ecoli cp-imU
32,3,3,relu,Dense,10.0,wass,0,0.9862068965517241,7,svae,ecoli cp-imU
32,3,3,relu,Dense,10.0,m1,0,0.987192118226601,7,svae,ecoli cp-imU
32,3,3,relu,Dense,0.01,wass,0,0.9881773399014779,8,svae,ecoli cp-imU
32,3,3,relu,Dense,0.01,m1,0,0.9862068965517241,8,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,wass,0,0.987192118226601,8,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,m1,0,0.9852216748768473,8,svae,ecoli cp-imU
32,3,3,relu,Dense,0.5,wass,0,0.9891625615763546,8,svae,ecoli cp-imU
32,3,3,relu,Dense,0.5,m1,0,0.9862068965517241,8,svae,ecoli cp-imU
32,3,3,relu,Dense,1.0,wass,0,0.9881773399014779,8,svae,ecoli cp-imU
32,3,3,relu,Dense,1.0,m1,0,0.9852216748768473,8,svae,ecoli cp-imU
32,3,3,relu,Dense,10.0,wass,0,0.9881773399014779,8,svae,ecoli cp-imU
32,3,3,relu,Dense,10.0,m1,0,0.9852216748768473,8,svae,ecoli cp-imU
32,3,3,relu,Dense,0.01,wass,0,0.9852216748768473,9,svae,ecoli cp-imU
32,3,3,relu,Dense,0.01,m1,0,0.9852216748768473,9,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,wass,0,0.9891625615763546,9,svae,ecoli cp-imU
32,3,3,relu,Dense,0.1,m1,0,0.9852216748768473,9,svae,ecoli cp-imU
