hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,dataset,mpwmutualinf,knn5auc,knn9auc,knn15auc,knnsqrtauc,knn5a3auc,knn5a5auc,knn5a9auc,knn5asqrtauc
32,8,3,relu,Dense,128,16,0.1,7,0.06666666666666667,0.5845110231769362,0.23020486828406914,0.22408634583818574,0.6091011871113623,0.6666666666666666,0.06896551724137931,0.01,1,svae,cardiotocography,0.847162566981802,0.5125306199359336,0.5005652911249293,0.48728094968908986,0.47578669681552666,0.5617109478047861,0.5342943282457132,0.5173355944978331,0.48615036743923123
32,8,3,relu,Dense,128,16,0.1,8,0.06451612903225806,0.6467872621066515,0.23020486828406914,0.22408634583818574,0.6091011871113623,0.6666666666666666,0.06896551724137931,0.01,1,svae,cardiotocography,0.847162566981802,0.5125306199359336,0.5005652911249293,0.48728094968908986,0.47578669681552666,0.5617109478047861,0.5342943282457132,0.5173355944978331,0.48615036743923123
32,8,3,relu,Dense,128,16,0.1,9,0.0625,0.604296212549463,0.23020486828406914,0.22408634583818574,0.6091011871113623,0.6666666666666666,0.06896551724137931,0.01,1,svae,cardiotocography,0.847162566981802,0.5125306199359336,0.5005652911249293,0.48728094968908986,0.47578669681552666,0.5617109478047861,0.5342943282457132,0.5173355944978331,0.48615036743923123
32,8,3,relu,Dense,128,16,0.1,10,0.058823529411764705,0.6430186546071227,0.23020486828406914,0.22408634583818574,0.6091011871113623,0.6666666666666666,0.06896551724137931,0.01,1,svae,cardiotocography,0.847162566981802,0.5125306199359336,0.5005652911249293,0.48728094968908986,0.47578669681552666,0.5617109478047861,0.5342943282457132,0.5173355944978331,0.48615036743923123
32,8,3,relu,Dense,128,16,0.1,1,0.0,0.49863387978142076,0.22878364328763337,0.2274573890752828,0.6698699830412662,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8579470288453646,0.516487657810439,0.501695873374788,0.48549086112681367,0.4734313171283211,0.5589787073676276,0.53127944224609,0.5140380629357453,0.4811569625023554
32,8,3,relu,Dense,128,16,0.1,2,0.0,0.49863387978142076,0.22878364328763337,0.2274573890752828,0.6698699830412662,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8579470288453646,0.516487657810439,0.501695873374788,0.48549086112681367,0.4734313171283211,0.5589787073676276,0.53127944224609,0.5140380629357453,0.4811569625023554
32,8,3,relu,Dense,128,16,0.1,3,0.0,0.49863387978142076,0.22878364328763337,0.2274573890752828,0.6698699830412662,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8579470288453646,0.516487657810439,0.501695873374788,0.48549086112681367,0.4734313171283211,0.5589787073676276,0.53127944224609,0.5140380629357453,0.4811569625023554
32,8,3,relu,Dense,128,16,0.1,4,0.0,0.49863387978142076,0.22878364328763337,0.2274573890752828,0.6698699830412662,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8579470288453646,0.516487657810439,0.501695873374788,0.48549086112681367,0.4734313171283211,0.5589787073676276,0.53127944224609,0.5140380629357453,0.4811569625023554
32,8,3,relu,Dense,128,16,0.1,5,0.0,0.49863387978142076,0.22878364328763337,0.2274573890752828,0.6698699830412662,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8579470288453646,0.516487657810439,0.501695873374788,0.48549086112681367,0.4734313171283211,0.5589787073676276,0.53127944224609,0.5140380629357453,0.4811569625023554
32,8,3,relu,Dense,128,16,0.1,6,0.0,0.49863387978142076,0.22878364328763337,0.2274573890752828,0.6698699830412662,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8579470288453646,0.516487657810439,0.501695873374788,0.48549086112681367,0.4734313171283211,0.5589787073676276,0.53127944224609,0.5140380629357453,0.4811569625023554
32,8,3,relu,Dense,128,16,0.1,7,0.06451612903225806,0.5458827963067647,0.22878364328763337,0.2274573890752828,0.6698699830412662,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8579470288453646,0.516487657810439,0.501695873374788,0.48549086112681367,0.4734313171283211,0.5589787073676276,0.53127944224609,0.5140380629357453,0.4811569625023554
32,8,3,relu,Dense,128,16,0.1,8,0.11764705882352941,0.5774919917090635,0.22878364328763337,0.2274573890752828,0.6698699830412662,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8579470288453646,0.516487657810439,0.501695873374788,0.48549086112681367,0.4734313171283211,0.5589787073676276,0.53127944224609,0.5140380629357453,0.4811569625023554
32,8,3,relu,Dense,128,16,0.1,9,0.0625,0.5771622385528548,0.22878364328763337,0.2274573890752828,0.6698699830412662,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8579470288453646,0.516487657810439,0.501695873374788,0.48549086112681367,0.4734313171283211,0.5589787073676276,0.53127944224609,0.5140380629357453,0.4811569625023554
32,8,3,relu,Dense,128,16,0.1,10,0.0625,0.5771622385528548,0.22878364328763337,0.2274573890752828,0.6698699830412662,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8579470288453646,0.516487657810439,0.501695873374788,0.48549086112681367,0.4734313171283211,0.5589787073676276,0.53127944224609,0.5140380629357453,0.4811569625023554
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.49863387978142076,0.23569954996231735,0.24559669072990317,0.8522705860184662,0.5333333333333333,0.27586206896551724,0.05,1,svae,cardiotocography,0.8728799036052548,0.4114377237610703,0.3952327115130959,0.3863764838892029,0.38882607876389674,0.5580365554927454,0.5348596193706426,0.5153570755605803,0.48671565856416055
32,8,3,relu,Dense,1024,16,0.1,2,0.0,0.49863387978142076,0.23569954996231735,0.24559669072990317,0.8522705860184662,0.5333333333333333,0.27586206896551724,0.05,1,svae,cardiotocography,0.8728799036052548,0.4114377237610703,0.3952327115130959,0.3863764838892029,0.38882607876389674,0.5580365554927454,0.5348596193706426,0.5153570755605803,0.48671565856416055
32,8,3,relu,Dense,1024,16,0.1,3,0.0,0.49863387978142076,0.23569954996231735,0.24559669072990317,0.8522705860184662,0.5333333333333333,0.27586206896551724,0.05,1,svae,cardiotocography,0.8728799036052548,0.4114377237610703,0.3952327115130959,0.3863764838892029,0.38882607876389674,0.5580365554927454,0.5348596193706426,0.5153570755605803,0.48671565856416055
32,8,3,relu,Dense,1024,16,0.1,4,0.0,0.49863387978142076,0.23569954996231735,0.24559669072990317,0.8522705860184662,0.5333333333333333,0.27586206896551724,0.05,1,svae,cardiotocography,0.8728799036052548,0.4114377237610703,0.3952327115130959,0.3863764838892029,0.38882607876389674,0.5580365554927454,0.5348596193706426,0.5153570755605803,0.48671565856416055
32,8,3,relu,Dense,1024,16,0.1,5,0.0,0.49863387978142076,0.23569954996231735,0.24559669072990317,0.8522705860184662,0.5333333333333333,0.27586206896551724,0.05,1,svae,cardiotocography,0.8728799036052548,0.4114377237610703,0.3952327115130959,0.3863764838892029,0.38882607876389674,0.5580365554927454,0.5348596193706426,0.5153570755605803,0.48671565856416055
32,8,3,relu,Dense,1024,16,0.1,6,0.0,0.49863387978142076,0.23569954996231735,0.24559669072990317,0.8522705860184662,0.5333333333333333,0.27586206896551724,0.05,1,svae,cardiotocography,0.8728799036052548,0.4114377237610703,0.3952327115130959,0.3863764838892029,0.38882607876389674,0.5580365554927454,0.5348596193706426,0.5153570755605803,0.48671565856416055
32,8,3,relu,Dense,1024,16,0.1,7,0.06451612903225806,0.5026380252496703,0.23569954996231735,0.24559669072990317,0.8522705860184662,0.5333333333333333,0.27586206896551724,0.05,1,svae,cardiotocography,0.8728799036052548,0.4114377237610703,0.3952327115130959,0.3863764838892029,0.38882607876389674,0.5580365554927454,0.5348596193706426,0.5153570755605803,0.48671565856416055
32,8,3,relu,Dense,1024,16,0.1,8,0.06451612903225806,0.5,0.23569954996231735,0.24559669072990317,0.8522705860184662,0.5333333333333333,0.27586206896551724,0.05,1,svae,cardiotocography,0.8728799036052548,0.4114377237610703,0.3952327115130959,0.3863764838892029,0.38882607876389674,0.5580365554927454,0.5348596193706426,0.5153570755605803,0.48671565856416055
32,8,3,relu,Dense,1024,16,0.1,9,0.0,0.4999057848125118,0.23569954996231735,0.24559669072990317,0.8522705860184662,0.5333333333333333,0.27586206896551724,0.05,1,svae,cardiotocography,0.8728799036052548,0.4114377237610703,0.3952327115130959,0.3863764838892029,0.38882607876389674,0.5580365554927454,0.5348596193706426,0.5153570755605803,0.48671565856416055
32,8,3,relu,Dense,1024,16,0.1,10,0.0,0.49594874693800645,0.23569954996231735,0.24559669072990317,0.8522705860184662,0.5333333333333333,0.27586206896551724,0.05,1,svae,cardiotocography,0.8728799036052548,0.4114377237610703,0.3952327115130959,0.3863764838892029,0.38882607876389674,0.5580365554927454,0.5348596193706426,0.5153570755605803,0.48671565856416055
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.49863387978142076,0.21419476247251673,0.2295969316099193,0.6464104013566986,1.0,0.034482758620689655,0.01,1,svae,cardiotocography,0.8477039517083208,0.5062182023742228,0.4962313925004711,0.4803090258149614,0.4702280007537215,0.565479555304315,0.5365554927454306,0.5205389108724326,0.4849255700018843
32,8,3,relu,Dense,1024,16,0.1,2,0.0,0.49863387978142076,0.21419476247251673,0.2295969316099193,0.6464104013566986,1.0,0.034482758620689655,0.01,1,svae,cardiotocography,0.8477039517083208,0.5062182023742228,0.4962313925004711,0.4803090258149614,0.4702280007537215,0.565479555304315,0.5365554927454306,0.5205389108724326,0.4849255700018843
32,8,3,relu,Dense,1024,16,0.1,3,0.0,0.49863387978142076,0.21419476247251673,0.2295969316099193,0.6464104013566986,1.0,0.034482758620689655,0.01,1,svae,cardiotocography,0.8477039517083208,0.5062182023742228,0.4962313925004711,0.4803090258149614,0.4702280007537215,0.565479555304315,0.5365554927454306,0.5205389108724326,0.4849255700018843
32,8,3,relu,Dense,1024,16,0.1,4,0.0,0.49863387978142076,0.21419476247251673,0.2295969316099193,0.6464104013566986,1.0,0.034482758620689655,0.01,1,svae,cardiotocography,0.8477039517083208,0.5062182023742228,0.4962313925004711,0.4803090258149614,0.4702280007537215,0.565479555304315,0.5365554927454306,0.5205389108724326,0.4849255700018843
32,8,3,relu,Dense,1024,16,0.1,5,0.0,0.49863387978142076,0.21419476247251673,0.2295969316099193,0.6464104013566986,1.0,0.034482758620689655,0.01,1,svae,cardiotocography,0.8477039517083208,0.5062182023742228,0.4962313925004711,0.4803090258149614,0.4702280007537215,0.565479555304315,0.5365554927454306,0.5205389108724326,0.4849255700018843
32,8,3,relu,Dense,1024,16,0.1,6,0.0,0.49863387978142076,0.21419476247251673,0.2295969316099193,0.6464104013566986,1.0,0.034482758620689655,0.01,1,svae,cardiotocography,0.8477039517083208,0.5062182023742228,0.4962313925004711,0.4803090258149614,0.4702280007537215,0.565479555304315,0.5365554927454306,0.5205389108724326,0.4849255700018843
32,8,3,relu,Dense,1024,16,0.1,7,0.0,0.5158281514980215,0.21419476247251673,0.2295969316099193,0.6464104013566986,1.0,0.034482758620689655,0.01,1,svae,cardiotocography,0.8477039517083208,0.5062182023742228,0.4962313925004711,0.4803090258149614,0.4702280007537215,0.565479555304315,0.5365554927454306,0.5205389108724326,0.4849255700018843
32,8,3,relu,Dense,1024,16,0.1,8,0.0,0.5145091388731864,0.21419476247251673,0.2295969316099193,0.6464104013566986,1.0,0.034482758620689655,0.01,1,svae,cardiotocography,0.8477039517083208,0.5062182023742228,0.4962313925004711,0.4803090258149614,0.4702280007537215,0.565479555304315,0.5365554927454306,0.5205389108724326,0.4849255700018843
32,8,3,relu,Dense,1024,16,0.1,9,0.0,0.5275579423403052,0.21419476247251673,0.2295969316099193,0.6464104013566986,1.0,0.034482758620689655,0.01,1,svae,cardiotocography,0.8477039517083208,0.5062182023742228,0.4962313925004711,0.4803090258149614,0.4702280007537215,0.565479555304315,0.5365554927454306,0.5205389108724326,0.4849255700018843
32,8,3,relu,Dense,1024,16,0.1,10,0.0,0.5301959675899754,0.21419476247251673,0.2295969316099193,0.6464104013566986,1.0,0.034482758620689655,0.01,1,svae,cardiotocography,0.8477039517083208,0.5062182023742228,0.4962313925004711,0.4803090258149614,0.4702280007537215,0.565479555304315,0.5365554927454306,0.5205389108724326,0.4849255700018843
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.49863387978142076,0.23604153842428516,0.24305965247873054,0.5811192764273602,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8600130418890541,0.5318447333710195,0.5087620124364047,0.49029583568871304,0.4743734690032033,0.5713208969285848,0.543056340682118,0.5179008856227624,0.4803090258149614
32,8,3,relu,Dense,1024,16,0.1,2,0.0,0.49863387978142076,0.23604153842428516,0.24305965247873054,0.5811192764273602,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8600130418890541,0.5318447333710195,0.5087620124364047,0.49029583568871304,0.4743734690032033,0.5713208969285848,0.543056340682118,0.5179008856227624,0.4803090258149614
32,8,3,relu,Dense,1024,16,0.1,3,0.0,0.49863387978142076,0.23604153842428516,0.24305965247873054,0.5811192764273602,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8600130418890541,0.5318447333710195,0.5087620124364047,0.49029583568871304,0.4743734690032033,0.5713208969285848,0.543056340682118,0.5179008856227624,0.4803090258149614
32,8,3,relu,Dense,1024,16,0.1,4,0.0,0.49863387978142076,0.23604153842428516,0.24305965247873054,0.5811192764273602,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8600130418890541,0.5318447333710195,0.5087620124364047,0.49029583568871304,0.4743734690032033,0.5713208969285848,0.543056340682118,0.5179008856227624,0.4803090258149614
32,8,3,relu,Dense,1024,16,0.1,5,0.0,0.49863387978142076,0.23604153842428516,0.24305965247873054,0.5811192764273602,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8600130418890541,0.5318447333710195,0.5087620124364047,0.49029583568871304,0.4743734690032033,0.5713208969285848,0.543056340682118,0.5179008856227624,0.4803090258149614
32,8,3,relu,Dense,1024,16,0.1,6,0.0,0.49863387978142076,0.23604153842428516,0.24305965247873054,0.5811192764273602,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8600130418890541,0.5318447333710195,0.5087620124364047,0.49029583568871304,0.4743734690032033,0.5713208969285848,0.543056340682118,0.5179008856227624,0.4803090258149614
32,8,3,relu,Dense,1024,16,0.1,7,0.06451612903225806,0.5276521575277934,0.23604153842428516,0.24305965247873054,0.5811192764273602,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8600130418890541,0.5318447333710195,0.5087620124364047,0.49029583568871304,0.4743734690032033,0.5713208969285848,0.543056340682118,0.5179008856227624,0.4803090258149614
32,8,3,relu,Dense,1024,16,0.1,8,0.0,0.5249199170906349,0.23604153842428516,0.24305965247873054,0.5811192764273602,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8600130418890541,0.5318447333710195,0.5087620124364047,0.49029583568871304,0.4743734690032033,0.5713208969285848,0.543056340682118,0.5179008856227624,0.4803090258149614
32,8,3,relu,Dense,1024,16,0.1,9,0.0625,0.5391935179951007,0.23604153842428516,0.24305965247873054,0.5811192764273602,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8600130418890541,0.5318447333710195,0.5087620124364047,0.49029583568871304,0.4743734690032033,0.5713208969285848,0.543056340682118,0.5179008856227624,0.4803090258149614
32,8,3,relu,Dense,1024,16,0.1,10,0.06451612903225806,0.5191727906538534,0.23604153842428516,0.24305965247873054,0.5811192764273602,1.0,0.034482758620689655,0.005,1,svae,cardiotocography,0.8600130418890541,0.5318447333710195,0.5087620124364047,0.49029583568871304,0.4743734690032033,0.5713208969285848,0.543056340682118,0.5179008856227624,0.4803090258149614
32,8,3,relu,Dense,128,16,0.1,1,0.0,0.4878048780487805,0.035372498123142124,0.07149060957685853,0.8521341463414634,0.8,0.25,0.05,1,svae,ecoli,0.8169324732119364,0.8445121951219512,0.8628048780487805,0.871951219512195,0.8673780487804877,0.850609756097561,0.8643292682926829,0.8673780487804879,0.8841463414634145
32,8,3,relu,Dense,128,16,0.1,2,0.0,0.506859756097561,0.035372498123142124,0.07149060957685853,0.8521341463414634,0.8,0.25,0.05,1,svae,ecoli,0.8169324732119364,0.8445121951219512,0.8628048780487805,0.871951219512195,0.8673780487804877,0.850609756097561,0.8643292682926829,0.8673780487804879,0.8841463414634145
32,8,3,relu,Dense,128,16,0.1,3,0.0,0.538109756097561,0.035372498123142124,0.07149060957685853,0.8521341463414634,0.8,0.25,0.05,1,svae,ecoli,0.8169324732119364,0.8445121951219512,0.8628048780487805,0.871951219512195,0.8673780487804877,0.850609756097561,0.8643292682926829,0.8673780487804879,0.8841463414634145
32,8,3,relu,Dense,128,16,0.1,4,0.0,0.4878048780487805,0.035372498123142124,0.07149060957685853,0.8521341463414634,0.8,0.25,0.05,1,svae,ecoli,0.8169324732119364,0.8445121951219512,0.8628048780487805,0.871951219512195,0.8673780487804877,0.850609756097561,0.8643292682926829,0.8673780487804879,0.8841463414634145
32,8,3,relu,Dense,128,16,0.1,5,0.0,0.5228658536585366,0.035372498123142124,0.07149060957685853,0.8521341463414634,0.8,0.25,0.05,1,svae,ecoli,0.8169324732119364,0.8445121951219512,0.8628048780487805,0.871951219512195,0.8673780487804877,0.850609756097561,0.8643292682926829,0.8673780487804879,0.8841463414634145
32,8,3,relu,Dense,128,16,0.1,6,0.0,0.5182926829268293,0.035372498123142124,0.07149060957685853,0.8521341463414634,0.8,0.25,0.05,1,svae,ecoli,0.8169324732119364,0.8445121951219512,0.8628048780487805,0.871951219512195,0.8673780487804877,0.850609756097561,0.8643292682926829,0.8673780487804879,0.8841463414634145
32,8,3,relu,Dense,128,16,0.1,7,0.0,0.506859756097561,0.035372498123142124,0.07149060957685853,0.8521341463414634,0.8,0.25,0.05,1,svae,ecoli,0.8169324732119364,0.8445121951219512,0.8628048780487805,0.871951219512195,0.8673780487804877,0.850609756097561,0.8643292682926829,0.8673780487804879,0.8841463414634145
32,8,3,relu,Dense,128,16,0.1,8,0.0,0.4634146341463415,0.035372498123142124,0.07149060957685853,0.8521341463414634,0.8,0.25,0.05,1,svae,ecoli,0.8169324732119364,0.8445121951219512,0.8628048780487805,0.871951219512195,0.8673780487804877,0.850609756097561,0.8643292682926829,0.8673780487804879,0.8841463414634145
32,8,3,relu,Dense,128,16,0.1,9,0.0,0.4870426829268293,0.035372498123142124,0.07149060957685853,0.8521341463414634,0.8,0.25,0.05,1,svae,ecoli,0.8169324732119364,0.8445121951219512,0.8628048780487805,0.871951219512195,0.8673780487804877,0.850609756097561,0.8643292682926829,0.8673780487804879,0.8841463414634145
