hidden,latent,layers,nonlinearity,layertype,β,aucpxv,aucpz,ar,i,model,dataset
32,8,3,relu,Dense,1.0,0.6057547961218868,0.851745148685172,0.05,10,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.8278004062069518,0.7483304633790174,0.01,10,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.8706619643693329,0.9093289842489027,0.005,10,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.5602137006823077,0.8424674923239257,0.05,10,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.8385765061706628,0.9740049009630117,0.01,10,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.887638806102019,0.75867331168968,0.005,10,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.5563179138864005,0.2624088988706486,0.05,1,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5992366651831884,0.35044350003995584,0.01,1,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5510637095832243,0.4547931274791678,0.005,1,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5518421102130138,0.634139145391498,0.05,1,svae,waveform-1
32,8,3,relu,Dense,0.1,0.6098580674359401,0.5437065680676713,0.01,1,svae,waveform-1
32,8,3,relu,Dense,0.1,0.6188159521921631,0.8770378089335509,0.005,1,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5597516650890157,0.7769568301464831,0.05,1,svae,waveform-1
32,8,3,relu,Dense,1.0,0.6485521120358403,0.6918412313850923,0.01,1,svae,waveform-1
32,8,3,relu,Dense,1.0,0.6294624641420549,0.7075724571736774,0.005,1,svae,waveform-1
32,8,3,relu,Dense,10.0,0.5715971651156829,0.896152566532023,0.05,1,svae,waveform-1
32,8,3,relu,Dense,10.0,0.6272025913216515,0.8964099409339301,0.01,1,svae,waveform-1
32,8,3,relu,Dense,10.0,0.677654252015182,0.9072259433371573,0.005,1,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5548176094294618,0.4013220255963879,0.05,2,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5611013113542458,0.8521917627600029,0.01,2,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5600529814627473,0.7288905907712143,0.005,2,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5582576380514981,0.7415521559830522,0.05,2,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5722123527164036,0.31805826705636875,0.01,2,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5966943082615118,0.8005097268656236,0.005,2,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5299401761416997,0.7748162283942902,0.05,2,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5918544139736249,0.6592802305071023,0.01,2,svae,waveform-1
32,8,3,relu,Dense,1.0,0.6249113313793446,0.6223752518819261,0.005,2,svae,waveform-1
32,8,3,relu,Dense,10.0,0.5790673002698934,0.7985888349648929,0.05,2,svae,waveform-1
32,8,3,relu,Dense,10.0,0.6195127463102216,0.8837044337429589,0.01,2,svae,waveform-1
32,8,3,relu,Dense,10.0,0.6641766216208403,0.8242070043486275,0.005,2,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5046107682951363,0.8483688112478096,0.05,3,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5592996905238649,0.5566443399603324,0.01,3,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5402477071716549,0.6505232233284606,0.005,3,svae,waveform-1
32,8,3,relu,Dense,0.1,0.545891111797251,0.10827301775139328,0.05,3,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5855958217481334,0.2702368472255095,0.01,3,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5767007112347318,0.4175993873231354,0.005,3,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5439890521710278,0.6976415716139566,0.05,3,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5479877715791068,0.3414667830071939,0.01,3,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5600278717666316,0.8082121267314826,0.005,3,svae,waveform-1
32,8,3,relu,Dense,10.0,0.5741960188583481,0.87940439796251,0.05,3,svae,waveform-1
32,8,3,relu,Dense,10.0,0.6470643624332137,0.9063722136055787,0.01,3,svae,waveform-1
32,8,3,relu,Dense,10.0,0.6612073998283952,0.5114343287199843,0.005,3,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5191869479753122,0.37566619167345516,0.05,4,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5533800792188674,0.2722205133637843,0.01,4,svae,waveform-1
32,8,3,relu,Dense,0.01,0.6094123702919779,0.6311071493554573,0.005,4,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5654515665307424,0.3146245158559494,0.05,4,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5958029139875192,0.6252440348759827,0.01,4,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5670899743252421,0.12783347248314259,0.005,4,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5139139113962108,0.6911444372538252,0.05,4,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5793309520955052,0.45925637629310745,0.01,4,svae,waveform-1
32,8,3,relu,Dense,1.0,0.6537435421012823,0.8517648978956962,0.005,4,svae,waveform-1
32,8,3,relu,Dense,10.0,0.5992931620037623,0.6511007463856304,0.05,4,svae,waveform-1
32,8,3,relu,Dense,10.0,0.6322684728927318,0.6451246382634999,0.01,4,svae,waveform-1
32,8,3,relu,Dense,10.0,0.7006045159871228,0.8336670830652715,0.005,4,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5130225171234588,0.47895493436785086,0.05,5,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5659977024645475,0.1583292006954363,0.01,5,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5436940132172924,0.17131719198478035,0.005,5,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5218611308141732,0.9071255045440549,0.05,5,svae,waveform-1
32,8,3,relu,Dense,0.1,0.550618012446455,0.8058769248153502,0.01,5,svae,waveform-1
32,8,3,relu,Dense,0.1,0.6110005586882172,0.6192428170527875,0.005,5,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5005932166157657,0.5895066572102473,0.05,5,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5597830522124971,0.2208146841516544,0.01,5,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5598709361496619,0.7904721250936988,0.005,5,svae,waveform-1
32,8,3,relu,Dense,10.0,0.5572971921094274,0.6659845198640292,0.05,5,svae,waveform-1
32,8,3,relu,Dense,10.0,0.6506927137971317,0.8935411579358453,0.01,5,svae,waveform-1
32,8,3,relu,Dense,10.0,0.6323626342573492,0.295880126303622,0.005,5,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5383958669406319,0.45479312747875283,0.05,6,svae,waveform-1
32,8,3,relu,Dense,0.01,0.6111700491453261,0.6027645777541898,0.01,6,svae,waveform-1
32,8,3,relu,Dense,0.01,0.6264681326565114,0.6833039340583023,0.005,6,svae,waveform-1
32,8,3,relu,Dense,0.1,0.542338089529123,0.7027137306095198,0.05,6,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5956208686684605,0.7001902059646845,0.01,6,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5857150928119219,0.1862637397152767,0.005,6,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5460919893829504,0.5793435069444146,0.05,6,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5957150300412815,0.6307744458554222,0.01,6,svae,waveform-1
32,8,3,relu,Dense,1.0,0.583179013311988,0.28178730830504584,0.005,6,svae,waveform-1
32,8,3,relu,Dense,10.0,0.5838758074318828,0.7851237594284035,0.05,6,svae,waveform-1
32,8,3,relu,Dense,10.0,0.6491359125230514,0.33316175039646084,0.01,6,svae,waveform-1
32,8,3,relu,Dense,10.0,0.7287964294021536,0.8082246815757497,0.005,6,svae,waveform-1
32,8,3,relu,Dense,0.01,0.539280983796526,0.6835989730119598,0.05,7,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5642902429961733,0.10053923076252001,0.01,7,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5866441516426832,0.7240255867797083,0.005,7,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5205930910663153,0.9362276445168611,0.05,7,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5733611213969241,0.5354203677311775,0.01,7,svae,waveform-1
32,8,3,relu,Dense,0.1,0.658344894254603,0.9173012096537612,0.005,7,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5269395672381609,0.5490800434362227,0.05,7,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5883076691374955,0.8489212245992724,0.01,7,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5665501158178128,0.24713592507645146,0.005,7,svae,waveform-1
32,8,3,relu,Dense,10.0,0.613593135002799,0.8730830314931338,0.05,7,svae,waveform-1
32,8,3,relu,Dense,10.0,0.6093433186232993,0.8032717936488377,0.01,7,svae,waveform-1
32,8,3,relu,Dense,10.0,0.6155140269002404,0.7180180915320173,0.005,7,svae,waveform-1
32,8,3,relu,Dense,0.01,0.4977181561947326,0.632638840935082,0.05,8,svae,waveform-1
32,8,3,relu,Dense,0.01,0.565621056998804,0.46670140174780955,0.01,8,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5534240211938468,0.4985593310763863,0.005,8,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5354266451526865,0.2781966214955794,0.05,8,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5943528289217004,0.9175460292087821,0.01,8,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5916409815392973,0.535809568050269,0.005,8,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5487787270660354,0.3284474046058098,0.05,8,svae,waveform-1
32,8,3,relu,Dense,1.0,0.6284455213731344,0.6927137933872016,0.01,8,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5866880936088712,0.862110093475245,0.005,8,svae,waveform-1
32,8,3,relu,Dense,10.0,0.5219050727922215,0.6960659380662073,0.05,8,svae,waveform-1
32,8,3,relu,Dense,10.0,0.6104481453375193,0.8852612350192743,0.01,8,svae,waveform-1
32,8,3,relu,Dense,10.0,0.5779373638559445,0.7917841068182001,0.005,8,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5209634591164503,0.5071594026401675,0.05,9,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5503166960641823,0.19891275007313952,0.01,9,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5679374266333841,0.8695802286230325,0.005,9,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5363808136872656,0.7653938142304857,0.05,9,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5427398446957451,0.4109955367582476,0.01,9,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5507812254773303,0.2530994783434184,0.005,9,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5357844583514826,0.5967256953776234,0.05,9,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5554955712784805,0.6313896334597215,0.01,9,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5669267612874809,0.4894633429823856,0.005,9,svae,waveform-1
32,8,3,relu,Dense,10.0,0.5531038725437021,0.3612720573037884,0.05,9,svae,waveform-1
32,8,3,relu,Dense,10.0,0.6294938512611836,0.9386821175023277,0.01,9,svae,waveform-1
32,8,3,relu,Dense,10.0,0.6347041135974933,0.9672255667064281,0.005,9,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5180193470203407,0.7682751520700197,0.05,10,svae,waveform-1
32,8,3,relu,Dense,0.01,0.531063835129165,0.3765450311088818,0.01,10,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5644409011896717,0.38132842857464366,0.005,10,svae,waveform-1
32,8,3,relu,Dense,0.1,0.4909259828939454,0.5749932517699581,0.05,10,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5815343280964287,0.9061964457219427,0.01,10,svae,waveform-1
32,8,3,relu,Dense,0.1,0.5930345697733905,0.3039717264781301,0.005,10,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5114971029701797,0.3492068474102887,0.05,10,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5132673366756353,0.6895625262906229,0.01,10,svae,waveform-1
32,8,3,relu,Dense,1.0,0.5544095768382445,0.35892430053156293,0.005,10,svae,waveform-1
32,8,3,relu,Dense,10.0,0.5901218448088756,0.8869686944837798,0.05,10,svae,waveform-1
32,8,3,relu,Dense,10.0,0.6316030658949177,0.8327819662174255,0.01,10,svae,waveform-1
32,8,3,relu,Dense,10.0,0.585476550684872,0.30421026860676204,0.005,10,svae,waveform-1
32,8,3,relu,Dense,0.01,0.5509444385183809,0.7684069779871565,0.05,1,svae,waveform-2
32,8,3,relu,Dense,0.01,0.6000338980926718,0.47638119032348825,0.01,1,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5542400863794282,0.3324586788576544,0.005,1,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5385841896816492,0.3519249722201744,0.05,1,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5636060037333437,0.6570517448065192,0.01,1,svae,waveform-2
32,8,3,relu,Dense,0.1,0.6101468289606455,0.7683630360150038,0.005,1,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5642776881470395,0.6107745714105304,0.05,1,svae,waveform-2
32,8,3,relu,Dense,1.0,0.6022937709132221,0.4647114581828821,0.01,1,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5787534290392433,0.5891237343171769,0.005,1,svae,waveform-2
32,8,3,relu,Dense,10.0,0.5626078932301171,0.4617422363956843,0.05,1,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6051060570842413,0.6611320707329427,0.01,1,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6157525690357492,0.8714571785463545,0.005,1,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5289106785254305,0.8107984256152279,0.05,2,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5565125140511441,0.7230211988638164,0.01,2,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5976861413363913,0.5530913176930943,0.005,2,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5516914520336496,0.35565376237146346,0.05,2,svae,waveform-2
32,8,3,relu,Dense,0.1,0.6015090928468905,0.9175083646617171,0.01,2,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5915530975944557,0.548935662676837,0.005,2,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5077494805432251,0.8911431817733253,0.05,2,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5962611659698698,0.37538370757153383,0.01,2,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5839762462305742,0.8029516449952048,0.005,2,svae,waveform-2
32,8,3,relu,Dense,10.0,0.557479237418882,0.8038807038195039,0.05,2,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6148423424871543,0.6023879322778352,0.01,2,svae,waveform-2
32,8,3,relu,Dense,10.0,0.7670761639914933,0.8355691426902845,0.005,2,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5631665840095856,0.5078248096385221,0.05,3,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5980878964960112,0.39318648345089424,0.01,3,svae,waveform-2
32,8,3,relu,Dense,0.01,0.6079936723592063,0.3141976509792807,0.005,3,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5748551484302791,0.7621483857597072,0.05,3,svae,waveform-2
32,8,3,relu,Dense,0.1,0.586305170715507,0.5340832763173942,0.01,3,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5697013829182817,0.7154757346165825,0.005,3,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5574415728684627,0.6835299213473871,0.05,3,svae,waveform-2
32,8,3,relu,Dense,1.0,0.6386902781477892,0.8520599368493191,0.01,3,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5674289552524528,0.7934664565791301,0.005,3,svae,waveform-2
32,8,3,relu,Dense,10.0,0.5784960546385722,0.21785801720977827,0.05,3,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6421993584489474,0.7218159333513112,0.01,3,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6759781796788343,0.8923107827334317,0.005,3,svae,waveform-2
32,8,3,relu,Dense,0.01,0.49320468797968375,0.38713504623313416,0.05,4,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5467385641037378,0.3272609713711747,0.01,4,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5836560975795908,0.17177544397110314,0.005,4,svae,waveform-2
32,8,3,relu,Dense,0.1,0.4993502865657742,0.6446977733977496,0.05,4,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5375170275136207,0.33981582037030267,0.01,4,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5231103382931992,0.8547341196882148,0.005,4,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5435559098858087,0.14696706235029094,0.05,4,svae,waveform-2
32,8,3,relu,Dense,1.0,0.552733504497285,0.861143370106634,0.01,4,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5585589544299107,0.7811124851711904,0.005,4,svae,waveform-2
32,8,3,relu,Dense,10.0,0.5523191944747685,0.4730604327638402,0.05,4,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6298139999142458,0.789097369133421,0.01,4,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6412702996245314,0.8609676022128361,0.005,4,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5197958581529808,0.7671828802061048,0.05,5,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5679688137549028,0.6597070953682496,0.01,5,svae,waveform-2
32,8,3,relu,Dense,0.01,0.6256457900492483,0.2733378949280073,0.005,5,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5456274599645506,0.5325578621607435,0.05,5,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5880879592734252,0.11815368390567417,0.01,5,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5877803654710095,0.8641690886998349,0.005,5,svae,waveform-2
32,8,3,relu,Dense,1.0,0.6213520316837596,0.597384824958692,0.05,5,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5787220419218523,0.8206037626864094,0.01,5,svae,waveform-2
32,8,3,relu,Dense,1.0,0.622306200211544,0.6185020809657535,0.005,5,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6088850666356191,0.9513876246825105,0.05,5,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6614961613563899,0.7682123778256591,0.01,5,svae,waveform-2
32,8,3,relu,Dense,10.0,0.690039610552343,0.726411008090125,0.005,5,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5723881206049886,0.309985499145242,0.05,6,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5856523185633862,0.1762261379344781,0.01,6,svae,waveform-2
32,8,3,relu,Dense,0.01,0.6119547272121806,0.7651113301243024,0.005,6,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5487033979739888,0.3409896987393055,0.05,6,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5741897414317387,0.26335678998061973,0.01,6,svae,waveform-2
32,8,3,relu,Dense,0.1,0.6096760221198246,0.37926315591382287,0.005,6,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5487473399489037,0.7024375239305078,0.05,6,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5962925530948161,0.5410826046330833,0.01,6,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5898393607057828,0.8031023031876009,0.005,6,svae,waveform-2
32,8,3,relu,Dense,10.0,0.5782135705360498,0.7695871337944433,0.05,6,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6040326174965323,0.9002580021445257,0.01,6,svae,waveform-2
32,8,3,relu,Dense,10.0,0.7126948355726623,0.9424862367495968,0.005,6,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5340456117680688,0.6976164619176076,0.05,7,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5658093797290804,0.511107902646878,0.01,7,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5971400053999711,0.41329307411738225,0.005,7,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5723065140832859,0.49690836843505193,0.05,7,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5947169195403588,0.773516801523526,0.01,7,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5784207255440663,0.3128417272940546,0.005,7,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5489482175261267,0.9158322923275912,0.05,7,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5663806253539826,0.8255943151612162,0.01,7,svae,waveform-2
32,8,3,relu,Dense,1.0,0.6219295547432289,0.8624930163703769,0.005,7,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6002912724952361,0.3927156766139422,0.05,7,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6250306024421045,0.8229954614145442,0.01,7,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6275917916448365,0.8376909121724829,0.005,7,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5349244511950277,0.16977294555360542,0.05,8,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5661420832303343,0.156822618820416,0.01,8,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5926390920362608,0.32302370983312784,0.005,8,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5635243972082302,0.6117412947842418,0.05,8,svae,waveform-2
32,8,3,relu,Dense,0.1,0.592356607935878,0.2966899140633417,0.01,8,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5558408296261543,0.4047808865006039,0.005,8,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5474604679170035,0.25657717151807835,0.05,8,svae,waveform-2
32,8,3,relu,Dense,1.0,0.6098078480421485,0.3887546217559061,0.01,8,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5643530172453187,0.3817176288900528,0.005,8,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6285522375908539,0.6174160865290577,0.05,8,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6661414554875041,0.7344084468973661,0.01,8,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6375226771961419,0.7541132824014287,0.005,8,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5965938694725113,0.900684867009939,0.05,9,svae,waveform-2
32,8,3,relu,Dense,0.01,0.6303413035749919,0.9260519394129252,0.01,9,svae,waveform-2
32,8,3,relu,Dense,0.01,0.6256960094442972,0.3536261542586845,0.005,9,svae,waveform-2
32,8,3,relu,Dense,0.1,0.6051123345080929,0.1441233890568151,0.05,9,svae,waveform-2
32,8,3,relu,Dense,0.1,0.6531095222219527,0.2872926095919228,0.01,9,svae,waveform-2
32,8,3,relu,Dense,0.1,0.6543085103019527,0.17481371742581273,0.005,9,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5788852549658375,0.8858010935243953,0.05,9,svae,waveform-2
32,8,3,relu,Dense,1.0,0.6427141072587139,0.7768061719581585,0.01,9,svae,waveform-2
32,8,3,relu,Dense,1.0,0.6633856661276357,0.2570542557867835,0.005,9,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6104607001815443,0.9377216715490448,0.05,9,svae,waveform-2
32,8,3,relu,Dense,10.0,0.66854570906511,0.4187920979778401,0.01,9,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6635551565947251,0.7377857012830341,0.005,9,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5533549695261448,0.31134770026746406,0.05,10,svae,waveform-2
32,8,3,relu,Dense,0.01,0.5986905292499796,0.44248937545805167,0.01,10,svae,waveform-2
32,8,3,relu,Dense,0.01,0.6259094418765502,0.8907853685789034,0.005,10,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5665815029372874,0.23546619293234003,0.05,10,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5691803566861074,0.8395050878474637,0.01,10,svae,waveform-2
32,8,3,relu,Dense,0.1,0.5870145196823449,0.31626292364686165,0.005,10,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5539387700048626,0.32476255642051405,0.05,10,svae,waveform-2
32,8,3,relu,Dense,1.0,0.5979497931561855,0.879184688107698,0.01,10,svae,waveform-2
32,8,3,relu,Dense,1.0,0.6498075969430965,0.8281617817906699,0.005,10,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6126766310351026,0.7137871074270463,0.05,10,svae,waveform-2
32,8,3,relu,Dense,10.0,0.7013829166167569,0.9155498082254707,0.01,10,svae,waveform-2
32,8,3,relu,Dense,10.0,0.6079685626627145,0.878035919418079,0.005,10,svae,waveform-2
32,8,3,relu,Dense,0.01,0.8608058608102565,0.33699633699706955,0.05,1,svae,wine
32,8,3,relu,Dense,0.01,0.9487179487289377,0.5421245421252747,0.01,1,svae,wine
32,8,3,relu,Dense,0.01,0.8534798534981686,0.7582417582395604,0.005,1,svae,wine
32,8,3,relu,Dense,0.1,0.8388278388285715,0.9487179487366302,0.05,1,svae,wine
32,8,3,relu,Dense,0.1,0.9304029304065934,0.4175824175772894,0.01,1,svae,wine
32,8,3,relu,Dense,0.1,0.9010989011029304,0.8168498168582418,0.005,1,svae,wine
32,8,3,relu,Dense,1.0,0.8131868132102564,0.739926739904762,0.05,1,svae,wine
32,8,3,relu,Dense,1.0,0.9413919414098901,0.39194139194578753,0.01,1,svae,wine
32,8,3,relu,Dense,1.0,0.8864468864410255,0.5457875457952381,0.005,1,svae,wine
32,8,3,relu,Dense,10.0,0.7399267399106226,0.7619047619124543,0.05,1,svae,wine
32,8,3,relu,Dense,10.0,0.8717948718021977,0.8864468864468864,0.01,1,svae,wine
32,8,3,relu,Dense,10.0,0.9487179487336996,0.6630036630010989,0.005,1,svae,wine
32,8,3,relu,Dense,0.01,0.8864468864593407,0.5567765567641025,0.05,2,svae,wine
32,8,3,relu,Dense,0.01,1.0,0.8131868131959706,0.01,2,svae,wine
32,8,3,relu,Dense,0.01,1.0,0.2454212454131868,0.005,2,svae,wine
32,8,3,relu,Dense,0.1,0.9340659340842491,0.8058608058366301,0.05,2,svae,wine
32,8,3,relu,Dense,0.1,0.9926739926791209,0.5128205128216117,0.01,2,svae,wine
32,8,3,relu,Dense,0.1,0.941391941410989,0.798534798510989,0.005,2,svae,wine
32,8,3,relu,Dense,1.0,0.8974358974626374,0.5567765567813187,0.05,2,svae,wine
32,8,3,relu,Dense,1.0,0.9780219780219781,0.5787545787534799,0.01,2,svae,wine
32,8,3,relu,Dense,1.0,0.9084249084516484,0.5384615384417583,0.005,2,svae,wine
32,8,3,relu,Dense,10.0,0.9010989011153847,0.6630036630010989,0.05,2,svae,wine
32,8,3,relu,Dense,10.0,0.9963369963395604,0.897435897451282,0.01,2,svae,wine
32,8,3,relu,Dense,10.0,0.9963369963395604,0.52014652013663,0.005,2,svae,wine
32,8,3,relu,Dense,0.01,0.9377289377351647,0.051282051266300366,0.05,3,svae,wine
32,8,3,relu,Dense,0.01,0.9926739926791209,0.820512820507326,0.01,3,svae,wine
32,8,3,relu,Dense,0.01,0.9926739926791209,0.14652014649706963,0.005,3,svae,wine
32,8,3,relu,Dense,0.1,0.9597069597150183,0.7032967033098901,0.05,3,svae,wine
32,8,3,relu,Dense,0.1,0.9963369963395604,0.8095238095278388,0.01,3,svae,wine
32,8,3,relu,Dense,0.1,0.9670329670465201,0.8278388278443224,0.005,3,svae,wine
32,8,3,relu,Dense,1.0,0.9377289377274725,0.3956043956157509,0.05,3,svae,wine
32,8,3,relu,Dense,1.0,1.0,0.6373626373780219,0.01,3,svae,wine
32,8,3,relu,Dense,1.0,0.9816849816930403,0.38827838829010985,0.005,3,svae,wine
32,8,3,relu,Dense,10.0,0.9120879120948719,0.3516483516128205,0.05,3,svae,wine
32,8,3,relu,Dense,10.0,1.0,0.926739926741392,0.01,3,svae,wine
32,8,3,relu,Dense,10.0,0.9816849816930403,0.9780219780249084,0.005,3,svae,wine
