hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,dataset,Column1,mean auc,std auc,mean knnauc,std auc2
32,8,3,relu,Dense,32,16,0.1,1,0.209591474,0.949952535,0.09126744,0.103274334,0.92628099,0.949367089,0.148809524,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.086792453,0.857163554,0.075075584,0.095933924,0.929214407,0.961538462,0.099206349,0.05,1,svae,statlog-satimage,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.347540984,0.963437148,0.082270292,0.091851178,0.954610681,0.928571429,0.103174603,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,2,0.342019544,0.962508555,0.082546702,0.104075436,0.933356514,0.988372093,0.168650794,0.05,1,svae,statlog-satimage,Better,0.948378756,0.029688454,0.939064397,0.00958551
32,8,3,relu,Dense,32,16,0.1,2,0.238754325,0.969887631,0.093834313,0.108824753,0.942122271,0.942307692,0.097222222,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,2,0.141818182,0.90745524,0.080887149,0.096277404,0.937704208,1,0.146825397,0.05,1,svae,statlog-satimage,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,2,0.243902439,0.927680089,0.097816952,0.112383961,0.936462404,0.965517241,0.166666667,0.05,1,svae,statlog-satimage,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,2,0.219081272,0.983488145,0.078180558,0.089126564,0.950543082,0.982142857,0.109126984,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,2,0.225694444,0.905845034,0.080005219,0.092808422,0.948542398,0.939393939,0.123015873,0.05,1,svae,statlog-satimage,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,2,0.288624788,0.976049738,0.071807446,0.095730012,0.931807018,0.984848485,0.128968254,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,2,0.314381271,0.945578626,0.09126744,0.103274334,0.92628099,0.949367089,0.148809524,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,2,0.189285714,0.927001236,0.075075584,0.095933924,0.929214407,0.961538462,0.099206349,0.05,1,svae,statlog-satimage,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,2,0.49851632,0.978293264,0.082270292,0.091851178,0.954610681,0.928571429,0.103174603,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.351791531,0.953233658,0.082546702,0.104075436,0.933356514,0.988372093,0.168650794,0.05,1,svae,statlog-satimage,Better,0.954625306,0.024472304,0.939064397,0.00958551
32,8,3,relu,Dense,32,16,0.1,3,0.218309859,0.969578559,0.093834313,0.108824753,0.942122271,0.942307692,0.097222222,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.201058201,0.929242003,0.080887149,0.096277404,0.937704208,1,0.146825397,0.05,1,svae,statlog-satimage,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.293423272,0.960474756,0.097816952,0.112383961,0.936462404,0.965517241,0.166666667,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.493273543,0.98352126,0.078180558,0.089126564,0.950543082,0.982142857,0.109126984,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.370607029,0.906158244,0.080005219,0.092808422,0.948542398,0.939393939,0.123015873,0.05,1,svae,statlog-satimage,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.370967742,0.979014891,0.071807446,0.095730012,0.931807018,0.984848485,0.128968254,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.446841294,0.93331512,0.09126744,0.103274334,0.92628099,0.949367089,0.148809524,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.296296296,0.966429896,0.075075584,0.095933924,0.929214407,0.961538462,0.099206349,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.551626591,0.965284677,0.082270292,0.091851178,0.954610681,0.928571429,0.103174603,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.47761194,0.96044716,0.082546702,0.104075436,0.933356514,0.988372093,0.168650794,0.05,1,svae,statlog-satimage,Better,0.958403978,0.01759726,0.939064397,0.00958551
32,8,3,relu,Dense,32,16,0.1,4,0.329526917,0.961217078,0.093834313,0.108824753,0.942122271,0.942307692,0.097222222,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.57260274,0.949461333,0.080887149,0.096277404,0.937704208,1,0.146825397,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.293918919,0.968071837,0.097816952,0.112383961,0.936462404,0.965517241,0.166666667,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.493273543,0.983801355,0.078180558,0.089126564,0.950543082,0.982142857,0.109126984,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.491899853,0.923187518,0.080005219,0.092808422,0.948542398,0.939393939,0.123015873,0.05,1,svae,statlog-satimage,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.426584235,0.971500596,0.071807446,0.095730012,0.931807018,0.984848485,0.128968254,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.516886931,0.936858401,0.09126744,0.103274334,0.92628099,0.949367089,0.148809524,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.286195286,0.964669294,0.075075584,0.095933924,0.929214407,0.961538462,0.099206349,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.544428773,0.964825209,0.082270292,0.091851178,0.954610681,0.928571429,0.103174603,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.569037657,0.973403316,0.082546702,0.104075436,0.933356514,0.988372093,0.168650794,0.05,1,svae,statlog-satimage,Better,0.955207298,0.021710855,0.939064397,0.00958551
32,8,3,relu,Dense,32,16,0.1,5,0.382165605,0.965546835,0.093834313,0.108824753,0.942122271,0.942307692,0.097222222,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.56010929,0.939954633,0.080887149,0.096277404,0.937704208,1,0.146825397,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.432515337,0.964572709,0.097816952,0.112383961,0.936462404,0.965517241,0.166666667,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.527696793,0.980164249,0.078180558,0.089126564,0.950543082,0.982142857,0.109126984,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.493353028,0.924490032,0.080005219,0.092808422,0.948542398,0.939393939,0.123015873,0.05,1,svae,statlog-satimage,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.461309524,0.967931099,0.071807446,0.095730012,0.931807018,0.984848485,0.128968254,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.573793103,0.915789125,0.09126744,0.103274334,0.92628099,0.949367089,0.148809524,0.05,1,svae,statlog-satimage,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.364485981,0.951343356,0.075075584,0.095933924,0.929214407,0.961538462,0.099206349,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.705590062,0.96887763,0.082270292,0.091851178,0.954610681,0.928571429,0.103174603,0.05,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.254295533,0.958810738,0.073785628,0.14860159,0.804377221,0.990196078,0.200396825,0.005,1,svae,statlog-satimage,Better,0.89599394,0.058485452,0.788412312,0.042859203
32,8,3,relu,Dense,32,32,0.1,1,0.033962264,0.820443407,0.081479099,0.155763224,0.691803541,1,0.126984127,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.160291439,0.911462128,0.082869842,0.151228816,0.777468707,1,0.166666667,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.00390625,0.795083008,0.084462661,0.144415784,0.828835243,1,0.234126984,0.005,1,svae,statlog-satimage,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.135283364,0.854940725,0.078859227,0.132842857,0.806217851,0.993055556,0.283730159,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.272572402,0.950479612,0.081150502,0.146354427,0.837824525,0.988304094,0.33531746,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.050290135,0.931496567,0.074656909,0.164274231,0.765196923,0.988372093,0.168650794,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.143112701,0.86397002,0.07973685,0.118240808,0.798020564,1,0.152777778,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.011741683,0.921349648,0.082594096,0.145416874,0.757210742,1,0.198412698,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.25,0.951903548,0.069890869,0.139972301,0.817167804,1,0.226190476,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.27090301,0.920358964,0.073785628,0.14860159,0.804377221,0.990196078,0.200396825,0.005,1,svae,statlog-satimage,Better,0.924385445,0.045683626,0.788412312,0.042859203
32,8,3,relu,Dense,32,32,0.1,2,0.192771084,0.899096519,0.081479099,0.155763224,0.691803541,1,0.126984127,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.281098546,0.927544871,0.082869842,0.151228816,0.777468707,1,0.166666667,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.038314176,0.810823564,0.084462661,0.144415784,0.828835243,1,0.234126984,0.005,1,svae,statlog-satimage,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.271973466,0.915794644,0.078859227,0.132842857,0.806217851,0.993055556,0.283730159,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.46223565,0.957919399,0.081150502,0.146354427,0.837824525,0.988304094,0.33531746,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.278438031,0.931057796,0.074656909,0.164274231,0.765196923,0.988372093,0.168650794,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.474074074,0.965406098,0.07973685,0.118240808,0.798020564,1,0.152777778,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.196779964,0.953161909,0.082594096,0.145416874,0.757210742,1,0.198412698,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.342019544,0.962690686,0.069890869,0.139972301,0.817167804,1,0.226190476,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.283333333,0.923146124,0.073785628,0.14860159,0.804377221,0.990196078,0.200396825,0.005,1,svae,statlog-satimage,Better,0.922037331,0.044211161,0.788412312,0.042859203
32,8,3,relu,Dense,32,32,0.1,3,0.218370884,0.902485264,0.081479099,0.155763224,0.691803541,1,0.126984127,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.439238653,0.92469424,0.082869842,0.151228816,0.777468707,1,0.166666667,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.052631579,0.831051173,0.084462661,0.144415784,0.828835243,1,0.234126984,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.267558528,0.888593615,0.078859227,0.132842857,0.806217851,0.993055556,0.283730159,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.432267884,0.955206747,0.081150502,0.146354427,0.837824525,0.988304094,0.33531746,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.28907563,0.897134468,0.074656909,0.164274231,0.765196923,0.988372093,0.168650794,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.691139241,0.979413648,0.07973685,0.118240808,0.798020564,1,0.152777778,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.206405694,0.961680685,0.082594096,0.145416874,0.757210742,1,0.198412698,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.39375,0.956967349,0.069890869,0.139972301,0.817167804,1,0.226190476,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.402439024,0.946428571,0.073785628,0.14860159,0.804377221,0.990196078,0.200396825,0.005,1,svae,statlog-satimage,Better,0.931731406,0.060073359,0.788412312,0.042859203
32,8,3,relu,Dense,32,32,0.1,4,0.552301255,0.930136102,0.081479099,0.155763224,0.691803541,1,0.126984127,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.419970631,0.932396185,0.082869842,0.151228816,0.777468707,1,0.166666667,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.052730697,0.765158289,0.084462661,0.144415784,0.828835243,1,0.234126984,0.005,1,svae,statlog-satimage,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.497126437,0.946307151,0.078859227,0.132842857,0.806217851,0.993055556,0.283730159,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.494875549,0.958830055,0.081150502,0.146354427,0.837824525,0.988304094,0.33531746,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.633074935,0.97020774,0.074656909,0.164274231,0.765196923,0.988372093,0.168650794,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.673443456,0.968838996,0.07973685,0.118240808,0.798020564,1,0.152777778,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.26440678,0.943274389,0.082594096,0.145416874,0.757210742,1,0.198412698,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.438066465,0.955736583,0.069890869,0.139972301,0.817167804,1,0.226190476,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.422960725,0.949304038,0.073785628,0.14860159,0.804377221,0.990196078,0.200396825,0.005,1,svae,statlog-satimage,Better,0.944728128,0.02089925,0.788412312,0.042859203
32,8,3,relu,Dense,32,32,0.1,5,0.634210526,0.934002252,0.081479099,0.155763224,0.691803541,1,0.126984127,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.661728395,0.936284412,0.082869842,0.151228816,0.777468707,1,0.166666667,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.528571429,0.907543546,0.084462661,0.144415784,0.828835243,1,0.234126984,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.64507772,0.970489216,0.078859227,0.132842857,0.806217851,0.993055556,0.283730159,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.555240793,0.95715224,0.081150502,0.146354427,0.837824525,0.988304094,0.33531746,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.652173913,0.967340552,0.074656909,0.164274231,0.765196923,0.988372093,0.168650794,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.683168317,0.94884871,0.07973685,0.118240808,0.798020564,1,0.152777778,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.314935065,0.916846038,0.082594096,0.145416874,0.757210742,1,0.198412698,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.536931818,0.959470274,0.069890869,0.139972301,0.817167804,1,0.226190476,0.005,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.365695793,0.97527982,0.0798287,0.124985567,0.85192728,1,0.208333333,0.01,1,svae,statlog-satimage,Better,0.907677109,0.063202221,0.853680431,0.030276786
32,8,3,relu,Dense,32,32,0.1,1,0.097744361,0.965102545,0.073938656,0.11723573,0.864640594,0.965909091,0.168650794,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.382445141,0.920127161,0.100171771,0.17502648,0.787178235,0.990740741,0.212301587,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.038834951,0.95075005,0.083345957,0.111124282,0.891909232,1,0.240079365,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.26369863,0.897849195,0.07325449,0.111781284,0.866071429,1,0.261904762,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.319467554,0.915844316,0.080145863,0.133971936,0.859574034,0.983471074,0.236111111,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.105072464,0.89712343,0.081822306,0.136361042,0.833794181,0.97761194,0.259920635,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.362480127,0.907871934,0.094248977,0.137303562,0.843121509,0.990990991,0.218253968,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.034883721,0.899557366,0.101715327,0.14653168,0.846270172,0.993377483,0.297619048,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.03649635,0.747265271,0.074593734,0.116079839,0.892317648,0.982608696,0.224206349,0.01,1,svae,statlog-satimage,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.533333333,0.965240524,0.0798287,0.124985567,0.85192728,1,0.208333333,0.01,1,svae,statlog-satimage,Better,0.951045599,0.020663363,0.853680431,0.030276786
32,8,3,relu,Dense,32,32,0.1,2,0.293918919,0.979877255,0.073938656,0.11723573,0.864640594,0.965909091,0.168650794,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.505050505,0.962996998,0.100171771,0.17502648,0.787178235,0.990740741,0.212301587,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.079096045,0.952151909,0.083345957,0.111124282,0.891909232,1,0.240079365,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.285229202,0.919415193,0.07325449,0.111781284,0.866071429,1,0.261904762,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.425269646,0.934123673,0.080145863,0.133971936,0.859574034,0.983471074,0.236111111,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.283413849,0.963137735,0.081822306,0.136361042,0.833794181,0.97761194,0.259920635,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.370607029,0.917671148,0.094248977,0.137303562,0.843121509,0.990990991,0.218253968,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.149635036,0.954420271,0.101715327,0.14653168,0.846270172,0.993377483,0.297619048,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.566371681,0.961421286,0.074593734,0.116079839,0.892317648,0.982608696,0.224206349,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.594815825,0.970182904,0.0798287,0.124985567,0.85192728,1,0.208333333,0.01,1,svae,statlog-satimage,Better,0.955695465,0.0206996,0.853680431,0.030276786
32,8,3,relu,Dense,32,32,0.1,3,0.455927052,0.981395015,0.073938656,0.11723573,0.864640594,0.965909091,0.168650794,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.622340426,0.950068437,0.100171771,0.17502648,0.787178235,0.990740741,0.212301587,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.3125,0.953316445,0.083345957,0.111124282,0.891909232,1,0.240079365,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.317355372,0.919213745,0.07325449,0.111781284,0.866071429,1,0.261904762,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.576923077,0.922271342,0.080145863,0.133971936,0.859574034,0.983471074,0.236111111,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.464183381,0.959627569,0.081822306,0.136361042,0.833794181,0.97761194,0.259920635,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.553846154,0.974358125,0.094248977,0.137303562,0.843121509,0.990990991,0.218253968,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.186714542,0.959922843,0.101715327,0.14653168,0.846270172,0.993377483,0.297619048,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.526041667,0.966598229,0.074593734,0.116079839,0.892317648,0.982608696,0.224206349,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.581267218,0.966418858,0.0798287,0.124985567,0.85192728,1,0.208333333,0.01,1,svae,statlog-satimage,Better,0.961307316,0.012452261,0.853680431,0.030276786
32,8,3,relu,Dense,32,32,0.1,4,0.495575221,0.979071462,0.073938656,0.11723573,0.864640594,0.965909091,0.168650794,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.686868687,0.961829702,0.100171771,0.17502648,0.787178235,0.990740741,0.212301587,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.382445141,0.968058039,0.083345957,0.111124282,0.891909232,1,0.240079365,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.411214953,0.961451641,0.07325449,0.111781284,0.866071429,1,0.261904762,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.662404092,0.936248537,0.080145863,0.133971936,0.859574034,0.983471074,0.236111111,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.491275168,0.964873502,0.081822306,0.136361042,0.833794181,0.97761194,0.259920635,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.598105548,0.969528887,0.094248977,0.137303562,0.843121509,0.990990991,0.218253968,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.304132231,0.943997395,0.101715327,0.14653168,0.846270172,0.993377483,0.297619048,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.56998739,0.961595139,0.074593734,0.116079839,0.892317648,0.982608696,0.224206349,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.576131687,0.967506126,0.0798287,0.124985567,0.85192728,1,0.208333333,0.01,1,svae,statlog-satimage,Better,0.962081374,0.01135977,0.853680431,0.030276786
32,8,3,relu,Dense,32,32,0.1,5,0.596685083,0.972823807,0.073938656,0.11723573,0.864640594,0.965909091,0.168650794,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.737226277,0.970916948,0.100171771,0.17502648,0.787178235,0.990740741,0.212301587,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.496453901,0.953305407,0.083345957,0.111124282,0.891909232,1,0.240079365,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.651655629,0.956238824,0.07325449,0.111781284,0.866071429,1,0.261904762,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.657252888,0.935702144,0.080145863,0.133971936,0.859574034,0.983471074,0.236111111,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.571428571,0.96628088,0.081822306,0.136361042,0.833794181,0.97761194,0.259920635,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.596205962,0.972393315,0.094248977,0.137303562,0.843121509,0.990990991,0.218253968,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.408823529,0.964614102,0.101715327,0.14653168,0.846270172,0.993377483,0.297619048,0.01,1,svae,statlog-satimage,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.635933806,0.961032188,0.074593734,0.116079839,0.892317648,0.982608696,0.224206349,0.01,1,svae,statlog-satimage,Better,,,,
